original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
CPX-351,Liposome-encapsulated Daunorubicin-Cytarabine,99,2,FLT3/CDK4/6 Inhibitor FLX925,0.5080,Nitrogen Mustard Prodrug PR-104,0.4927,Cemiplimab,0.4805,Pidnarulex,0.4725,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.4679
CPX351,Liposome-encapsulated Daunorubicin-Cytarabine,99,2,Polyamine Analogue PG11047,0.4937,DNA-PK/TOR Kinase Inhibitor CC-115,0.4910,Nitrogen Mustard Prodrug PR-104,0.4783,Vitespen,0.4702,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.4621
CSF1R inhibitor,Immunosuppressant,99,2,c-Met Inhibitor,0.6754,CXCR4 Inhibitor,0.6251,JAK1 Inhibitor,0.6136,mTOR Inhibitor,0.5504,AKT Inhibitor,0.5499
CTL019,Tisagenlecleucel,1,2,Tisagenlecleucel,0.6583,Rivogenlecleucel,0.6184,NK Cell-enriched Donor Lymphocytes,0.5656,Chimeric Antigen Receptor T-Cell Therapy,0.5519,Lapine T-Lymphocyte Immune Globulin,0.5450
CVT,Regadenoson,99,2,Transarterial Chemoembolization,0.5639,"Radiotherapy, Conformal",0.5403,Dendritic Cell Vaccine,0.5135,Chimeric Antigen Receptor T-Cell Therapy,0.5109,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.5060
CX-01,Dociparstat sodium,99,2,Heat-Treated Varicella-Zoster Virus Vaccine V212,0.5398,Mitotane,0.5166,Cilengitide,0.5026,Motixafortide,0.4976,Talimogene Laherparepvec,0.4956
CX-5461 (POL1),Pidnarulex,99,2,Indoximod,0.4788,Purine Analogue NSC 750854,0.4758,Polyamine Analogue PG11047,0.4641,Anti-HGF Monoclonal Antibody TAK-701,0.4551,Anti-PLGF Monoclonal Antibody TB-403,0.4525
CXCR4 inhibitor,CXCR4 Inhibitor,1,2,CXCR4 Inhibitor,1.0000,IDO Inhibitor,0.5405,Glasdegib,0.5328,JAK1 Inhibitor,0.5311,c-Met Inhibitor,0.4951
CY,Cyclophosphamide,2,2,Cytosine,0.5963,Cyclophosphamide,0.5953,Cyclosporine,0.5371,Mitoxantrone,0.5256,Core Biopsy,0.5003
CYCLOPHOSPHAMIDE,Cyclophosphamide,1,2,Cyclophosphamide,1.0000,Ifosfamide,0.6379,Clofarabine,0.6341,Mitoxantrone,0.6165,Lomustine,0.6108
CYSTOPROSTATECTOMY,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.9015,Cystectomy,0.7905,Radical Cystectomy,0.7346,Partial Cystectomy,0.7180,Bilateral;Ovarian;Cystectomy,0.6802
CYTARABINE,Cytarabine,1,2,Cytarabine,1.0000,Liposomal Cytarabine,0.7488,Sapacitabine,0.6469,Clofarabine,0.6442,Fludarabine,0.6311
Cabivalizumab,Cabiralizumab,1,2,Cabiralizumab,0.8804,Bevacizumab,0.7088,Monalizumab,0.7056,Cabozantinib,0.6977,Glembatumumab,0.6925
Cabo,Cabozantinib,1,2,Cabozantinib,0.5881,Cabiralizumab,0.5655,Cabazitaxel,0.5617,Sabatolimab,0.4756,Total-Body Irradiation,0.4715
Cape,Capecitabine,1,2,Capecitabine,0.5161,Liposomal Cytarabine,0.5156,Vitespen,0.5094,Liposome-encapsulated Daunorubicin-Cytarabine,0.4912,Cytarabine,0.4760
Capectitabine,Capecitabine,1,2,Capecitabine,0.7775,Clofarabine,0.7060,Cytarabine,0.6779,Cladribine,0.6568,Gemcitabine,0.6495
Carbo,Carboplatin,1,2,Carboplatin,0.5288,Carboxyamidotriazole,0.5264,Cytosine,0.5235,Dacarbazine,0.4920,Carmustine,0.4906
Cart-T cell therapy,Chimeric Antigen Receptor T-Cell Therapy,1,2,Chimeric Antigen Receptor T-Cell Therapy,0.7948,Tisagenlecleucel,0.7275,Chimeric Antigen Receptor T-Cell Therapy;Therapeutic Apheresis,0.7226,Tumor Infiltrating Lymphocyte Therapy,0.6148,Rivogenlecleucel,0.5864
Casodex,Bicalutamide,1,2,Bicalutamide,0.6682,Fulvestrant,0.6147,Dutasteride,0.6068,Enzalutamide,0.5940,Dociparstat sodium,0.5602
Casoxdex,Bicalutamide,99,2,Vitespen,0.5289,Dociparstat sodium,0.5144,Dinaciclib,0.5114,Oxaliplatin,0.4979,Oblimersen Sodium,0.4943
Caudate segmentectomy,Caudate Lobe;Segmentectomy,1,2,Caudate Lobe;Segmentectomy,0.9546,Segmentectomy;Single,0.6853,Segmentectomy;Multiple,0.6539,Lobectomy,0.6453,Extend;Lobectomy,0.6009
Celgene CC-15,DNA-PK/TOR Kinase Inhibitor CC-115,1,2,DNA-PK/TOR Kinase Inhibitor CC-115,0.7305,Sipuleucel-T,0.5031,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.4902,FLT3/CDK4/6 Inhibitor FLX925,0.4840,Cinrebafusp Alfa,0.4838
Cellcept,Mycophenolate Mofetil,1,2,Mycophenolate Mofetil,0.6443,Rivogenlecleucel,0.5921,Dendritic Cell Vaccine,0.5882,Tisagenlecleucel,0.5804,Talimogene Laherparepvec,0.5708
Cepecitabine,Capecitabine,99,2,Decitabine,0.8455,Gemcitabine,0.6854,Cytosine,0.6720,Cladribine,0.6500,Azacitidine,0.6370
Cis,Cisplatin,2,2,Cyclosporine,0.5489,Cisplatin,0.4964,Cyclophosphamide,0.4777,Transarterial Chemoembolization,0.4755,Ifosfamide,0.4734
Cobemitinib,Cobimetinib,1,2,Cobimetinib,0.8360,Gilteritinib,0.8009,Dacomitinib,0.7938,Binimetinib,0.7335,Afatinib,0.7137
Conformal,"Radiotherapy, Conformal",1,2,"Radiotherapy, Conformal",0.7796,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.5822,Intensity-Modulated Radiation Therapy,0.5302,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.5220,Mini Ovoid Brachytherapy,0.5059
Core Biopsy of liver lesion,Core Biopsy;Liver Lesion,1,2,Core Biopsy;Liver Lesion,0.9825,Liver Biopsy,0.8004,Core Biopsy,0.7079,Hepatectomy,0.5348,Laparoscopic Biopsy,0.5178
CsPt,Cisplatin,99,2,Dasatinib,0.4365,Cyclosporine,0.4311,Core Biopsy,0.4303,Sentinel Lymph Node Biopsy,0.4238,"Radiotherapy, Conformal",0.4216
Ctx,Cyclophosphamide,1,2,Cyclophosphamide,0.8031,Mitoxantrone,0.5907,Ifosfamide,0.5602,Capecitabine,0.5550,Clofarabine,0.5539
Cy,Cyclophosphamide,2,2,Cytosine,0.5963,Cyclophosphamide,0.5953,Cyclosporine,0.5371,Mitoxantrone,0.5256,Core Biopsy,0.5003
CyPh,Cyclophosphamide,1,2,Cyclophosphamide,0.4439,Cyclosporine,0.4420,Irinotecan,0.4349,Irinotecan Hydrochloride,0.4277,Craniotomy,0.4230
Cyclophoshamide,Cyclophosphamide,1,2,Cyclophosphamide,0.6039,Bicalutamide,0.5934,Apalutamide,0.5717,Quisinostat,0.5608,Hydroxyurea,0.5446
Cyclophospha,Cyclophosphamide,1,2,Cyclophosphamide,0.6321,Topotecan,0.5565,Cyclosporine,0.5197,Ifosfamide,0.5024,Irinotecan,0.5014
Cystoprostatectomy,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.9015,Cystectomy,0.7905,Radical Cystectomy,0.7346,Partial Cystectomy,0.7180,Bilateral;Ovarian;Cystectomy,0.6802
Cystoprostatectomy (robotic),Radical Cystoprostatectomy;Robot-Assisted Surgery,2,2,Robot-Assisted Surgery;Radical Cystoprostatectomy,0.9217,Radical Cystoprostatectomy;Robot-Assisted Surgery,0.9100,Robot-Assisted Surgery;Laparoscopy;Radical Cystoprostatectomy,0.8810,Robot-Assisted Surgery;Cystectomy,0.8213,Radical Cystoprostatectomy,0.8062
Cystoprotatectomy,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.8211,Cystectomy,0.7708,Partial Cystectomy,0.7100,Radical Cystectomy,0.6996,Bilateral;Ovarian;Cystectomy,0.6937
Cytarabine - liposomal,Liposomal Cytarabine,1,2,Liposomal Cytarabine,0.9859,Liposome-encapsulated Daunorubicin-Cytarabine,0.8419,Cytarabine,0.7228,Talimogene Laherparepvec,0.6180,Clofarabine,0.5925
Cytoxan,Cyclophosphamide,1,2,Cyclophosphamide,0.7838,Mitoxantrone,0.6874,Clofarabine,0.6625,Capecitabine,0.6533,Cytarabine,0.6509
Cyx,Cyclophosphamide,2,2,Mitoxantrone,0.5193,Cyclophosphamide,0.4997,Cyclosporine,0.4892,Capecitabine,0.4742,Cixutumumab,0.4601
DC vaccine,Dendritic Cell Vaccine,1,2,Dendritic Cell Vaccine,0.9475,Talimogene Laherparepvec,0.5600,Liposome-encapsulated Daunorubicin-Cytarabine,0.5571,Tisagenlecleucel,0.5536,Sipuleucel-T,0.5469
DC_VAX,Dendritic Cell Vaccine,1,2,Dendritic Cell Vaccine,0.6282,Vadastuximab Talirine,0.5007,Heat-Treated Varicella-Zoster Virus Vaccine V212,0.4877,Decitabine,0.4821,Dactinomycin,0.4809
DLL4/VEGF antibody OMP-305B83,Navicixizumab,99,2,Anti-CD33 Monoclonal Antibody BI 836858,0.5259,Indoximod,0.5064,Nivolumab,0.5034,Anti-CD98 Monoclonal Antibody IGN523,0.4977,FAK Inhibitor VS-4718,0.4845
DOPAMINE,Dopamine,1,2,Dopamine,1.0000,l-Norepinephrine,0.6629,Epinephrine,0.5463,Memantine,0.4465,Amifostine,0.4392
DTIC,Dacarbazine,1,2,Dacarbazine,0.7208,Decitabine,0.6500,Dactinomycin,0.6338,Carboxyamidotriazole,0.5686,Gemcitabine,0.5673
DURVALUMAB,Durvalumab,1,2,Durvalumab,1.0000,Mapatumumab,0.6730,Monalizumab,0.6598,Robatumumab,0.6540,Denintuzumab Mafodotin,0.6461
Debio-1347,Zoligratinib,99,2,Bortezomib,0.5178,PIM Kinase Inhibitor SGI-1776,0.4919,Indisulam,0.4901,Dual IGF-1R/InsR Inhibitor BMS-754807,0.4865,FAK Inhibitor VS-4718,0.4828
Debulking surgery,Tumor Debulking,1,2,Tumor Debulking,0.9340,Primary Debulking Surgery,0.8888,Secondary;Tumor Debulking,0.8406,Interval Debulking Surgery,0.8213,Metastasectomy,0.6482
Decitbne,Decitabine,2,2,Devimistat,0.5317,Decitabine,0.5167,Indisulam,0.4906,Interval Debulking Surgery,0.4898,Endoscopic Submucosal Dissection,0.4762
Decortin H,Prednisolone,99,2,Plitidepsin,0.5254,Idasanutlin,0.4908,Cilengitide,0.4671,Prexigebersen,0.4539,Lisavanbulin,0.4485
Distal pancreatectomy,Distal Pancreatectomy,1,2,Distal Pancreatectomy,1.0000,Pancreaticoduodenectomy,0.8829,Total Pancreatectomy,0.8631,Pylorus-sparing pancreaticoduodenectomy (procedure),0.7584,Uncinate Process of Pancreas;Resection,0.7163
Double Umbilical Cord Blood Transplant (DUCBT),Double-Unit Umbilical Cord Blood Transplantation,1,2,Double-Unit Umbilical Cord Blood Transplantation,0.9163,Matched Unrelated Donor;Allogeneic Hematopoietic Stem Cell Transplantation,0.5835,Haploidentical Hematopoietic Cell Transplantation,0.5746,Sibling;Allogeneic Hematopoietic Stem Cell Transplantation,0.5682,Autologous Hematopoietic Stem Cell Transplantation,0.5428
Durvalumab (GIC026),Durvalumab,1,2,Durvalumab,0.8947,Rovalpituzumab Tesirine,0.6523,Denintuzumab Mafodotin,0.6466,Monalizumab,0.6418,Mapatumumab,0.6403
E7070,Indisulam,99,2,Erlotinib Hydrochloride,0.5417,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.5352,Etoposide,0.5292,Erlotinib,0.5280,Cetuximab,0.5005
E7438/EPZ6438,Tazemetostat,99,2,Erlotinib,0.5639,Erlotinib Hydrochloride,0.5534,Cetuximab,0.4857,Etoposide,0.4707,Entospletinib,0.4665
EBRT,External Beam Radiation Therapy,1,2,External Beam Radiation Therapy,0.8257,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.6949,Total-Body Irradiation,0.6837,Radiation Therapy,0.6788,Low-Dose Rate Brachytherapy,0.6420
EC1456,Folate Receptor-Targeted Tubulysin Conjugate EC1456,1,2,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.8770,Etoposide,0.5818,Etoposide Phosphate,0.5649,Akt Inhibitor MK2206,0.5020,Epirubicin,0.5015
EGFR inhibitor,Anti-EGFR Monoclonal Antibody,1,2,Anti-EGFR Monoclonal Antibody,0.7037,Tyrosine Kinase Inhibitor,0.6499,HER2-targeting Agent,0.6256,c-Met Inhibitor,0.5886,Gefitinib,0.5457
EPINEPHRINE,Epinephrine,1,2,Epinephrine,1.0000,l-Norepinephrine,0.6443,Dopamine,0.5463,Epirubicin,0.5073,Vitespen,0.4666
ERIBULIN,Eribulin,1,2,Eribulin,1.0000,Epirubicin,0.6351,Idarubicin,0.5892,Idasanutlin,0.5830,Tamibarotene,0.5788
ESD,Endoscopic Submucosal Dissection,1,2,Endoscopic Submucosal Dissection,0.8512,Interval Debulking Surgery,0.6003,Excision;Wire-Guided Localization,0.5304,Transanal Excision;Minimally Invasive Surgery,0.5285,Exploratory Surgery;External,0.5194
EXCISION,Excision,1,2,Excision,1.0000,Resection,0.8640,Skin Excision,0.7971,Local excision (procedure),0.7853,Excisional Biopsy,0.7778
EXCISION WITH NEEDLE WIRE LOCALIZATION,Excision;Wire-Guided Localization,1,2,Excision;Wire-Guided Localization,0.8728,Wire-Guided Localization;Segmental Mastectomy,0.6782,Wire-Guided Localization,0.6476,Excisional Biopsy,0.6225,Wire-Guided Localization;Right Breast;Biopsy;Wire-Guided Localization;Right Breast,0.6215
Endoxan,Cyclophosphamide,2,2,Ifosfamide,0.6530,Cyclophosphamide,0.6024,Fotemustine,0.5999,Epirubicin,0.5914,Etoposide,0.5760
Esophagectomy (outside),Esophagectomy;External,1,2,Esophagectomy;External,0.9089,Esophagectomy,0.8915,Exploratory Surgery;External,0.5551,Extend;Lobectomy,0.5513,Radical Trachelectomy,0.5440
Et,Etoposide,99,2,External Beam Radiation Therapy,0.5990,Esophagectomy,0.5110,Esophagectomy;External,0.5029,Transurethral Resection,0.5001,Radiation Therapy,0.4855
Etopside,Etoposide,1,2,Etoposide,0.8236,Etoposide Phosphate,0.7918,Epirubicin,0.6371,Topotecan,0.6134,Bleomycin,0.5568
Excisional biopsy,Excisional Biopsy,1,2,Excisional Biopsy,1.0000,Biopsy,0.7953,Excision,0.7778,Punch Biopsy,0.7651,Core Biopsy,0.7218
Excisional biospy,Excisional Biopsy,2,2,Excision,0.7700,Excisional Biopsy,0.7321,Re-Excision,0.6872,Resection,0.6828,Local excision (procedure),0.6652
Exploration,Exploratory Surgery,1,2,Exploratory Surgery,0.7888,Exploratory Surgery;External,0.6769,Exploratory Surgery;Laparotomy,0.6570,Autopsy,0.5845,Excision,0.5741
Exploration (outside),Exploratory Surgery;External,1,2,Exploratory Surgery;External,0.7475,Exploratory Surgery,0.7437,Exploratory Surgery;Laparotomy,0.6432,Autopsy,0.5271,Excision,0.5153
Exploratory laparotomy,Exploratory Surgery;Laparotomy,1,2,Exploratory Surgery;Laparotomy,0.9802,Exploratory Surgery,0.8622,Exploratory Surgery;External,0.8047,Ascites Drainage,0.5819,Radical;Anterior Pelvic Exenteration,0.5534
Extended Lobectomy,Extend;Lobectomy,1,2,Extend;Lobectomy,0.9318,Lobectomy,0.8354,Lung;Resection,0.7044,Segmentectomy;Multiple,0.7001,Caudate Lobe;Segmentectomy,0.6749
External Beam,External Beam Radiation Therapy,1,2,External Beam Radiation Therapy,0.9155,Radiation Therapy,0.6836,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.6450,Total-Body Irradiation,0.6447,Involved-Field Radiation Therapy,0.5759
"External Beam, 3D Conformal",External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,1,2,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.8798,"Radiotherapy, Conformal",0.8130,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.7343,External Beam Radiation Therapy,0.6250,Mini Ovoid Brachytherapy,0.5727
FENRETINIDE,Fenretinide,1,2,Fenretinide,1.0000,Isotretinoin,0.6129,Tretinoin,0.6033,Tamibarotene,0.5467,Regadenoson,0.5341
FLUORO-PYRIMIDINE,Fluoropyrimidine,1,2,Fluoropyrimidine,0.9002,Fluorouracil,0.7958,Floxuridine,0.7128,Fotemustine,0.5554,Capecitabine,0.5283
FLX925,FLT3/CDK4/6 Inhibitor FLX925,1,2,FLT3/CDK4/6 Inhibitor FLX925,0.7930,Quisinostat,0.4357,mTOR Kinase Inhibitor AZD8055,0.4323,Mefloquine,0.4243,CENP-E Inhibitor GSK-923295A,0.4220
FNA,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.8596,Aspiration,0.6412,Sentinel Lymph Node Biopsy,0.5169,Core Biopsy,0.4933,Sentinel Lymph Node Biopsy Followed by Axillary Lymph Node Biopsy,0.4767
FOLIC_ACID,Folic Acid,1,2,Folic Acid,0.9834,Methotrexate,0.6305,Pemetrexed,0.6106,Leucovorin,0.5971,Fluoropyrimidine,0.4838
FSRT,Fractionated Stereotactic Radiation Therapy,1,2,Fractionated Stereotactic Radiation Therapy,0.6379,Involved-Field Radiation Therapy,0.5068,Fluorouracil,0.4714,Motixafortide,0.4683,Sirolimus,0.4612
FU,Fluorouracil,1,2,Fluorouracil,0.7938,Floxuridine,0.7394,Fluoropyrimidine,0.7105,Fotemustine,0.5857,Involved-Field Radiation Therapy,0.5224
FUDR,Floxuridine,1,2,Floxuridine,0.7650,Fluorouracil,0.6870,Fluoropyrimidine,0.6004,Gemcitabine,0.5735,Fludarabine,0.5640
FULVESTRANT,Fulvestrant,1,2,Fulvestrant,1.0000,Enzalutamide,0.6162,Bicalutamide,0.5833,Exemestane,0.5726,Regorafenib,0.5718
Fine Needle aspiration biopsy,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.9491,Core Biopsy,0.6071,Aspiration,0.5749,Sentinel Lymph Node Biopsy,0.5499,Biopsy,0.5242
Fine needle aspiration biopsy,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.9491,Core Biopsy,0.6071,Aspiration,0.5749,Sentinel Lymph Node Biopsy,0.5499,Biopsy,0.5242
Flu,Fludarabine,2,2,Interferon Alpha,0.5283,Fludarabine,0.4798,Letrozole,0.4694,Floxuridine,0.4494,Fine-Needle Aspiration,0.4442
Fluorouracil (5-FU),Fluorouracil,1,2,Fluorouracil,0.9502,Fluoropyrimidine,0.7564,Floxuridine,0.7236,Gemcitabine,0.5715,Fotemustine,0.5650
Fluropyrimidine,Fluoropyrimidine,1,2,Fluoropyrimidine,0.8769,Fluorouracil,0.7142,Floxuridine,0.6711,Capecitabine,0.5803,Gemcitabine,0.5678
G-CSF,Granulocyte Colony-Stimulating Factor,1,2,Granulocyte Colony-Stimulating Factor,0.8994,Filgrastim,0.8528,Sargramostim,0.8469,Aldesleukin,0.6351,Cinrebafusp Alfa,0.5560
G3139,Oblimersen Sodium,1,2,Oblimersen Sodium,0.5149,Regadenoson,0.4992,Polyamine Analogue PG11047,0.4842,Gemcitabine,0.4827,Crenolanib,0.4815
GCSF,Granulocyte Colony-Stimulating Factor,1,2,Granulocyte Colony-Stimulating Factor,0.8571,Filgrastim,0.7602,Sargramostim,0.7588,Aldesleukin,0.5977,Cinrebafusp Alfa,0.5691
GDC0032,Taselisib,99,2,Zoligratinib,0.5636,Dactolisib,0.5599,Venetoclax,0.5573,Afatinib,0.5564,Empesertib,0.5538
GEM,Gemcitabine,2,2,Gemtuzumab,0.6373,Gemcitabine,0.6185,Gemtuzumab Ozogamicin,0.5864,Estramustine,0.5309,Pemetrexed,0.4960
GENZ-644282,Topoisomerase I Inhibitor Genz-644282,1,2,Topoisomerase I Inhibitor Genz-644282,0.9359,HDM2 Inhibitor MK-8242,0.5194,Tazemetostat,0.5060,NAMPT Inhibitor STF-118804,0.5047,Quisinostat,0.4814
GK,Gamma Knife,3,2,Serine/Threonine Kinase Inhibitor,0.4331,Tyrosine Kinase Inhibitor,0.4285,Gamma Knife,0.4123,Gemtuzumab Ozogamicin,0.4114,Linrodostat,0.4056
GS-9820,Acalisib,99,2,Polyamine Analogue PG11047,0.5451,Anti-ErbB3 Monoclonal Antibody REGN1400,0.5349,NAMPT Inhibitor STF-118804,0.5149,Midostaurin,0.5017,FLT3/CDK4/6 Inhibitor FLX925,0.4931
GSK690693,Pan-AKT Kinase Inhibitor GSK690693,1,2,Pan-AKT Kinase Inhibitor GSK690693,0.9748,CENP-E Inhibitor GSK-923295A,0.6892,Akt Inhibitor MK2206,0.5396,PIM Kinase Inhibitor SGI-1776,0.5096,Sapanisertib,0.4978
GSK923295A,CENP-E Inhibitor GSK-923295A,1,2,CENP-E Inhibitor GSK-923295A,0.9274,Pan-AKT Kinase Inhibitor GSK690693,0.7175,Tazemetostat,0.5479,Akt Inhibitor MK2206,0.5465,Purine Analogue NSC 750854,0.5378
Gamma knife,Gamma Knife,1,2,Gamma Knife,1.0000,Stereotactic Radiosurgery,0.5412,Nirogacestat,0.4808,Fractionated Stereotactic Radiation Therapy,0.4512,Mini Ovoid Brachytherapy,0.4490
Gem,Gemcitabine,2,2,Gemtuzumab,0.6373,Gemcitabine,0.6185,Gemtuzumab Ozogamicin,0.5864,Estramustine,0.5309,Pemetrexed,0.4960
Gemcitabin,Gemcitabine,1,2,Gemcitabine,0.8467,Capecitabine,0.6700,Cladribine,0.6693,Decitabine,0.6267,Cytosine,0.6181
Gemtuzumab ozogamicin,Gemtuzumab Ozogamicin,1,2,Gemtuzumab Ozogamicin,1.0000,Gemtuzumab,0.8590,Glasdegib,0.6116,Denintuzumab Mafodotin,0.6048,Glembatumumab,0.5960
Genasense,Oblimersen Sodium,4,2,Quisinostat,0.5526,Topoisomerase I Inhibitor Genz-644282,0.5445,Asparaginase,0.5093,Oblimersen Sodium,0.5086,Devimistat,0.4971
Gengraft (anti-GVHD),Cyclosporine,99,2,Graft,0.5891,Haploidentical Hematopoietic Cell Transplantation,0.5753,Rivogenlecleucel,0.5698,Dendritic Cell Vaccine,0.5585,Chimeric Antigen Receptor T-Cell Therapy,0.5523
Gilteritinib (ASP2215),Gilteritinib,1,2,Gilteritinib,0.8726,Afatinib,0.7008,Dacomitinib,0.6973,Enasidenib,0.6911,Zoligratinib,0.6748
Gleevac,Imatinib Regimen,4,2,Imatinib,0.7358,Glembatumumab,0.6661,Sunitinib,0.6497,Imatinib Regimen,0.6421,Sunitinib Malate,0.6322
HAI,Intrahepatic Infusion Procedure,1,2,Intrahepatic Infusion Procedure,0.5372,Haploidentical Hematopoietic Cell Transplantation,0.4810,Intensity-Modulated Radiation Therapy,0.4810,Intrathecal Route of Administration,0.4717,Transarterial Chemoembolization,0.4634
HDAC inhibitor,Histone Deacetylase Inhibitor,1,2,Histone Deacetylase Inhibitor,0.9410,IDO Inhibitor,0.6108,Vorinostat,0.6005,Quisinostat,0.5907,MDM2 Inhibitor,0.5663
HDR,High-Dose Rate Brachytherapy,1,2,High-Dose Rate Brachytherapy,0.6867,Low-Dose Rate Brachytherapy,0.6074,Pulsed-Dose Rate Brachytherapy,0.5863,Haploidentical Hematopoietic Cell Transplantation,0.5260,Tandem Brachytherapy,0.4957
HGS-ETR1,Mapatumumab,99,2,NY-ESO-1 Peptide Vaccine,0.4481,Cetuximab,0.4385,Istiratumab,0.4106,Erlotinib Hydrochloride,0.4050,Eribulin,0.4032
HSPPC-96 vaccine,Vitespen,3,2,Sipuleucel-T,0.5873,Talimogene Laherparepvec,0.5851,Vitespen,0.5632,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.5150,NY-ESO-1 Peptide Vaccine,0.5131
HU,Hydroxyurea,1,2,Hydroxyurea,0.7493,Unknown,0.4952,Lomustine,0.4946,Fotemustine,0.4885,Nelarabine,0.4818
Haplo,Haploidentical Hematopoietic Cell Transplantation,1,2,Haploidentical Hematopoietic Cell Transplantation,0.5586,Cyclosporine,0.4412,Partial Hepatectomy,0.4400,Vorinostat,0.4365,Intrathecal Route of Administration,0.4358
Herceptin,Trastuzumab,1,2,Trastuzumab,0.8195,HER2-targeting Agent,0.7221,Trastuzumab Emtansine,0.7118,Pertuzumab,0.6169,Cetuximab,0.5672
Hydrea,Hydroxyurea,1,2,Hydroxyurea,0.5304,Daratumumab,0.4584,Vorinostat,0.4537,Tasadenoturev,0.4415,Quisinostat,0.4319
IDAC,Cytarabine,99,2,Idarubicin,0.6983,Idasanutlin,0.6039,Azacitidine,0.5351,Decitabine,0.5278,Dactinomycin,0.5201
IDO1 inhibitor,IDO Inhibitor,1,2,IDO Inhibitor,0.9658,MDM2 Inhibitor,0.6352,JAK1 Inhibitor,0.6092,Aromatase Inhibitor,0.5874,Histone Deacetylase Inhibitor,0.5748
IDO1 inhibitor (BMS986205),Linrodostat,99,2,Dual IGF-1R/InsR Inhibitor BMS-754807,0.6231,IDO Inhibitor,0.5859,mTOR Kinase Inhibitor AZD8055,0.5452,FLT3/CDK4/6 Inhibitor FLX925,0.5381,Celecoxib,0.5242
IFR,Involved-Field Radiation Therapy,3,2,Ifosfamide,0.6526,Interferon Alpha,0.5612,Involved-Field Radiation Therapy,0.5550,Intrahepatic Infusion Procedure,0.5337,Intensity-Modulated Radiation Therapy,0.5283
IGN523,Anti-CD98 Monoclonal Antibody IGN523,1,2,Anti-CD98 Monoclonal Antibody IGN523,0.9189,Anti-CD33 Antibody-drug Conjugate IMGN779,0.5870,Idasanutlin,0.5237,AALL0331 ALL Study Identifier,0.5169,Indoximod,0.5145
IL-2,Aldesleukin,1,2,Aldesleukin,0.6913,Granulocyte Colony-Stimulating Factor,0.6331,Sargramostim,0.5984,Filgrastim,0.5691,Cyclosporine,0.4689
IMATINIB,Imatinib,1,2,Imatinib,1.0000,Imatinib Regimen,0.7853,Dasatinib,0.7298,Gilteritinib,0.6628,Gefitinib,0.6501
IMC-A12,Cixutumumab,99,2,Tisagenlecleucel,0.5697,Anti-CD33 Antibody-drug Conjugate IMGN779,0.5429,Rivogenlecleucel,0.5332,NK Cell-enriched Donor Lymphocytes,0.5057,Liposomal Cytarabine,0.4989
IMGN779 (Immunogen Trial),Anti-CD33 Antibody-drug Conjugate IMGN779,1,2,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9307,Gemtuzumab,0.5645,Mogamulizumab,0.5485,Anti-CD98 Monoclonal Antibody IGN523,0.5332,Rivogenlecleucel,0.5271
IMRT,Intensity-Modulated Radiation Therapy,1,2,Intensity-Modulated Radiation Therapy,0.8524,"Radiotherapy, Conformal",0.6899,Involved-Field Radiation Therapy,0.6761,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.6193,Tandem Brachytherapy,0.6165
INK128-1110-028,Sapanisertib,99,2,Tandutinib,0.5093,Ganetespib,0.5089,Akt Inhibitor MK2206,0.5082,Edicotinib,0.5073,FAK Inhibitor VS-4718,0.5072
INTERFERON_ALPHA,Interferon Alpha,1,2,Interferon Alpha,0.9824,Fluorouracil,0.4990,Ifosfamide,0.4881,Floxuridine,0.4608,Cinrebafusp Alfa,0.4587
IODINE,Iodine,1,2,Iodine,1.0000,Platinum,0.4344,Idasanutlin,0.4015,Arsenic,0.3985,Pidnarulex,0.3976
IPI,Ipilimumab,99,2,Intrahepatic Infusion Procedure,0.6236,Ifosfamide,0.5876,IDO Inhibitor,0.5678,Intrathecal Route of Administration,0.5249,Intensity-Modulated Radiation Therapy,0.4988
