original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
CD3,Anti-CD3 Monoclonal Antibody,1,2,Anti-CD3 Monoclonal Antibody,0.9601,Anti-CD33 Monoclonal Antibody BI 836858,0.9457,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9133,Chimeric Antigen Receptor T-Cell Therapy,0.9123,Cetuximab,0.9110
CDK46,Cyclin-Dependent Kinase Inhibitor,1,2,Cyclin-Dependent Kinase Inhibitor,0.9126,FLT3/CDK4/6 Inhibitor FLX925,0.9086,Vorinostat,0.8997,Lenalidomide,0.8972,FAK Inhibitor VS-4718,0.8967
CDX-011 (GLEMBATUMUMAB),Glembatumumab,1,2,Glembatumumab,0.9504,Anti-CD98 Monoclonal Antibody IGN523,0.9386,Anti-CD33 Monoclonal Antibody BI 836858,0.9332,Anti-CD33 Antibody-drug Conjugate IMGN779,0.9311,AALL0232 ALL Study Identifier;Dexamethasone,0.9268
CELECOXIB,Celecoxib,1,2,Celecoxib,1.0000,Cetuximab,0.9257,Cyclophosphamide,0.9155,Everolimus,0.9145,Carboplatin,0.9145
CGC(PG)-11047,Polyamine Analogue PG11047,1,2,Polyamine Analogue PG11047,0.9439,Topoisomerase I Inhibitor Genz-644282,0.9171,DNA-PK/TOR Kinase Inhibitor CC-115,0.9167,Purine Analogue NSC 750854,0.9127,Gamma-Secretase Inhibitor RO4929097,0.9105
CI-980,Mivobulin Isethionate,99,2,Cixutumumab,0.9187,Gamma-Secretase Inhibitor RO4929097,0.9087,Anti-CD98 Monoclonal Antibody IGN523,0.9077,CENP-E Inhibitor GSK-923295A,0.9065,Purine Analogue NSC 750854,0.9040
CIS,Cisplatin,1,2,Cisplatin,0.9037,Cixutumumab,0.9009,Carboplatin,0.8985,Azacitidine,0.8897,Cetuximab,0.8893
CISPLATIN,Cisplatin,1,2,Cisplatin,1.0000,Platinum,0.9493,Carboplatin,0.9385,Oxaliplatin,0.9214,Cetuximab,0.9208
CORE,Core Biopsy,1,2,Core Biopsy,0.9543,Core Biopsy;Liver Lesion,0.9409,Cinrebafusp Alfa,0.8787,Liver Biopsy,0.8785,mTOR Inhibitor;Immunotherapeutic Agent,0.8771
CPI-613,Devimistat,99,2,Purine Analogue NSC 750854,0.9121,Nitrogen Mustard Prodrug PR-104,0.9101,DNA-PK/TOR Kinase Inhibitor CC-115,0.9063,Ponatinib,0.9025,Topoisomerase I Inhibitor Genz-644282,0.9025
CPT-11,Irinotecan Hydrochloride,5,2,Irinotecan,0.9176,DNA-PK/TOR Kinase Inhibitor CC-115,0.9154,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9122,Topoisomerase-I Inhibitor,0.9120,Irinotecan Hydrochloride,0.9113
CPX-351,Liposome-encapsulated Daunorubicin-Cytarabine,99,2,Purine Analogue NSC 750854,0.9144,Paclitaxel,0.9103,Anti-PLGF Monoclonal Antibody TB-403,0.9078,Nitrogen Mustard Prodrug PR-104,0.9074,FACT Complex-targeting Curaxin CBL0137,0.9064
CPX351,Liposome-encapsulated Daunorubicin-Cytarabine,99,2,Purine Analogue NSC 750854,0.9052,CXCR4 Inhibitor,0.9021,Gamma-Secretase Inhibitor RO4929097,0.8980,Nitrogen Mustard Prodrug PR-104,0.8974,DNA-PK/TOR Kinase Inhibitor CC-115,0.8963
CSF1R inhibitor,Immunosuppressant,99,2,CXCR4 Inhibitor,0.9309,FLT3/CDK4/6 Inhibitor FLX925,0.9294,mTOR Inhibitor,0.9246,AKT Inhibitor,0.9242,Gamma-Secretase Inhibitor RO4929097,0.9238
CTL019,Tisagenlecleucel,99,2,Talimogene Laherparepvec,0.8991,Vadastuximab Talirine,0.8972,FACT Complex-targeting Curaxin CBL0137,0.8958,Anti-CD98 Monoclonal Antibody IGN523,0.8907,Cilengitide,0.8906
CVT,Regadenoson,99,2,Valspodar,0.9135,Cyclophosphamide,0.9117,Cixutumumab,0.9084,Cetuximab,0.9065,Cytarabine,0.9061
CX-01,Dociparstat sodium,99,2,Cixutumumab,0.9109,DNA-PK/TOR Kinase Inhibitor CC-115,0.8983,Celecoxib,0.8920,FACT Complex-targeting Curaxin CBL0137,0.8908,NY-ESO-1 Peptide Vaccine,0.8905
CX-5461 (POL1),Pidnarulex,99,2,Purine Analogue NSC 750854,0.9287,Topoisomerase I Inhibitor Genz-644282,0.9274,HDM2 Inhibitor MK-8242,0.9230,CENP-E Inhibitor GSK-923295A,0.9224,DNA-PK/TOR Kinase Inhibitor CC-115,0.9222
CXCR4 inhibitor,CXCR4 Inhibitor,1,2,CXCR4 Inhibitor,1.0000,AKT Inhibitor,0.9320,Aromatase Inhibitor,0.9301,FLT3/CDK4/6 Inhibitor FLX925,0.9245,Topoisomerase-I Inhibitor,0.9240
CY,Cyclophosphamide,1,2,Cyclophosphamide,0.9315,Cytarabine,0.9111,Cyclosporine,0.9110,Cetuximab,0.9095,Cixutumumab,0.9092
CYCLOPHOSPHAMIDE,Cyclophosphamide,1,2,Cyclophosphamide,1.0000,Carboplatin,0.9253,Azathioprine,0.9185,Temozolomide,0.9171,Cladribine,0.9170
CYSTOPROSTATECTOMY,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.9804,Robot-Assisted Surgery;Radical Cystoprostatectomy,0.9605,Radical Cystoprostatectomy;Robot-Assisted Surgery,0.9600,Robot-Assisted Surgery;Laparoscopy;Radical Cystoprostatectomy,0.9548,Partial Cystectomy,0.9444
CYTARABINE,Cytarabine,1,2,Cytarabine,1.0000,Liposomal Cytarabine,0.9671,Liposome-encapsulated Daunorubicin-Cytarabine,0.9303,Cytosine,0.9231,Cyclosporine,0.9182
Cabivalizumab,Cabiralizumab,1,2,Cabiralizumab,0.9658,Cabazitaxel,0.9510,Cabozantinib,0.9393,Bevacizumab,0.9223,Ibrutinib,0.9207
Cabo,Cabozantinib,1,2,Cabozantinib,0.9507,Cabazitaxel,0.9490,Cabiralizumab,0.9345,Cetuximab,0.8870,Bicalutamide,0.8836
Cape,Capecitabine,3,2,Cetuximab,0.9058,Cytarabine,0.9036,Capecitabine,0.9020,Celecoxib,0.9000,Entospletinib,0.8942
Capectitabine,Capecitabine,99,2,Cladribine,0.9214,Azathioprine,0.9193,Gemtuzumab,0.9189,Clofarabine,0.9161,Gemcitabine,0.9139
Carbo,Carboplatin,4,2,Celecoxib,0.8976,Cytosine,0.8972,Carboxyamidotriazole,0.8933,Carboplatin,0.8919,Cyclophosphamide,0.8899
Cart-T cell therapy,Chimeric Antigen Receptor T-Cell Therapy,1,2,Chimeric Antigen Receptor T-Cell Therapy,0.9478,Chimeric Antigen Receptor T-Cell Therapy;Therapeutic Apheresis,0.9350,mTOR Inhibitor;Immunotherapeutic Agent,0.9145,Hematopoietic Cell Transplantation,0.9144,Anti-CD3 Monoclonal Antibody,0.9142
Casodex,Bicalutamide,99,2,Cetuximab,0.9082,Dutasteride,0.8971,Serdemetan,0.8956,Alisertib,0.8930,Dociparstat sodium,0.8928
Casoxdex,Bicalutamide,99,2,Indoximod,0.9138,Buthionine Sulfoximine,0.9069,Anti-CD33 Monoclonal Antibody BI 836858,0.9030,Anti-CD98 Monoclonal Antibody IGN523,0.9022,Cixutumumab,0.9016
Caudate segmentectomy,Caudate Lobe;Segmentectomy,1,2,Caudate Lobe;Segmentectomy,0.9850,Segmentectomy;Single,0.9430,Segmentectomy;Multiple,0.9166,Lobectomy,0.9150,Ureterectomy,0.9106
Celgene CC-15,DNA-PK/TOR Kinase Inhibitor CC-115,1,2,DNA-PK/TOR Kinase Inhibitor CC-115,0.9117,Cyclophosphamide,0.9096,Celecoxib,0.9085,Decitabine,0.8954,Cytosine,0.8949
Cellcept,Mycophenolate Mofetil,99,2,Chimeric Antigen Receptor T-Cell Therapy,0.9164,Rituximab,0.9163,Cetuximab,0.9115,Anti-CD33 Monoclonal Antibody BI 836858,0.9109,Ifabotuzumab,0.9094
Cepecitabine,Capecitabine,99,2,Decitabine,0.9387,Dacomitinib,0.9237,Azacitidine,0.9222,Edicotinib,0.9175,Cytarabine,0.9170
Cis,Cisplatin,1,2,Cisplatin,0.9037,Cixutumumab,0.9009,Carboplatin,0.8985,Azacitidine,0.8897,Cetuximab,0.8893
Cobemitinib,Cobimetinib,1,2,Cobimetinib,0.9497,Dacomitinib,0.9292,Cytarabine,0.9267,Gilteritinib,0.9222,Liposomal Cytarabine,0.9184
Conformal,"Radiotherapy, Conformal",1,2,"Radiotherapy, Conformal",0.9516,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9148,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9096,Rovalpituzumab Tesirine,0.8874,Azacitidine Regimen,0.8847
Core Biopsy of liver lesion,Core Biopsy;Liver Lesion,1,2,Core Biopsy;Liver Lesion,0.9945,Core Biopsy,0.9681,Liver Biopsy,0.9631,Biopsy,0.9239,Skin Biopsy,0.9207
CsPt,Cisplatin,99,2,Celecoxib,0.9031,DNA-PK/TOR Kinase Inhibitor CC-115,0.9028,Anti-PLGF Monoclonal Antibody TB-403,0.9020,PSMA-targeting Agent;Antineoplastic Antibody-Drug Conjugate,0.9019,Cyclosporine,0.9018
Ctx,Cyclophosphamide,1,2,Cyclophosphamide,0.9247,Capecitabine,0.9191,Cetuximab,0.9189,Celecoxib,0.9149,Carboplatin,0.9136
Cy,Cyclophosphamide,1,2,Cyclophosphamide,0.9315,Cytarabine,0.9111,Cyclosporine,0.9110,Cetuximab,0.9095,Cixutumumab,0.9092
CyPh,Cyclophosphamide,1,2,Cyclophosphamide,0.9086,Ketoconazole,0.9038,Cytarabine,0.9037,Prednisolone,0.9033,Cyclosporine,0.9011
Cyclophoshamide,Cyclophosphamide,99,2,Apalutamide,0.9118,Phenethyl Isothiocyanate,0.9076,Purine Analogue NSC 750854,0.9075,Hydroxyurea,0.9061,Carboxyamidotriazole,0.9039
Cyclophospha,Cyclophosphamide,99,2,Valspodar,0.9125,Cyclosporine,0.9052,Prednisone,0.9011,Apalutamide,0.8984,Prednisolone,0.8967
Cystoprostatectomy,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.9804,Robot-Assisted Surgery;Radical Cystoprostatectomy,0.9605,Radical Cystoprostatectomy;Robot-Assisted Surgery,0.9600,Robot-Assisted Surgery;Laparoscopy;Radical Cystoprostatectomy,0.9548,Partial Cystectomy,0.9444
Cystoprostatectomy (robotic),Radical Cystoprostatectomy;Robot-Assisted Surgery,2,2,Robot-Assisted Surgery;Radical Cystoprostatectomy,0.9807,Radical Cystoprostatectomy;Robot-Assisted Surgery,0.9798,Robot-Assisted Surgery;Laparoscopy;Radical Cystoprostatectomy,0.9761,Radical Cystoprostatectomy,0.9733,Robot-Assisted Surgery;Cystectomy,0.9574
Cystoprotatectomy,Radical Cystoprostatectomy,1,2,Radical Cystoprostatectomy,0.9561,Radical Cystoprostatectomy;Robot-Assisted Surgery,0.9442,Robot-Assisted Surgery;Radical Cystoprostatectomy,0.9440,Robot-Assisted Surgery;Laparoscopy;Radical Cystoprostatectomy,0.9401,Partial Cystectomy,0.9302
Cytarabine - liposomal,Liposomal Cytarabine,1,2,Liposomal Cytarabine,0.9874,Cytarabine,0.9661,Liposome-encapsulated Daunorubicin-Cytarabine,0.9610,Cyclosporine,0.9148,Chimeric Antigen Receptor T-Cell Therapy;Therapeutic Apheresis,0.9147
Cytoxan,Cyclophosphamide,99,2,Liposomal Cytarabine,0.9263,Cytarabine,0.9251,Mitoxantrone,0.9231,Capecitabine,0.9139,Cixutumumab,0.9133
Cyx,Cyclophosphamide,1,2,Cyclophosphamide,0.9271,Cixutumumab,0.9251,Cytarabine,0.9068,Cyclosporine,0.9063,Cetuximab,0.9048
DC vaccine,Dendritic Cell Vaccine,1,2,Dendritic Cell Vaccine,0.9684,Vaccine,0.9395,Decitabine,0.9181,Dexamethasone,0.9111,Liposome-encapsulated Daunorubicin-Cytarabine,0.9110
DC_VAX,Dendritic Cell Vaccine,2,2,Vadastuximab Talirine,0.9088,Dendritic Cell Vaccine,0.9063,Dactinomycin,0.8997,Vinorelbine,0.8957,Seviteronel,0.8953
DLL4/VEGF antibody OMP-305B83,Navicixizumab,99,2,Anti-PLGF Monoclonal Antibody TB-403,0.9424,FLT3/CDK4/6 Inhibitor FLX925,0.9289,Anti-CD98 Monoclonal Antibody IGN523,0.9266,Anti-HGF Monoclonal Antibody TAK-701,0.9259,Anti-CD33 Monoclonal Antibody BI 836858,0.9233
DOPAMINE,Dopamine,1,2,Dopamine,1.0000,Daunorubicin,0.9075,Epinephrine,0.9049,Adalimumab,0.9031,Liposome-encapsulated Daunorubicin-Cytarabine,0.9031
DTIC,Dacarbazine,1,2,Dacarbazine,0.9170,Dactolisib,0.9135,Dactinomycin,0.9133,Adalimumab,0.9096,Ifabotuzumab,0.9090
DURVALUMAB,Durvalumab,1,2,Durvalumab,1.0000,Daratumumab,0.9169,Ramucirumab,0.9113,Veliparib,0.9112,Robatumumab,0.9105
Debio-1347,Zoligratinib,99,2,Primary Debulking Surgery,0.9030,Purine Analogue NSC 750854,0.9014,PIM Kinase Inhibitor SGI-1776,0.8945,Anti-PLGF Monoclonal Antibody TB-403,0.8938,AALL0232 ALL Study Identifier;Dexamethasone,0.8921
Debulking surgery,Tumor Debulking,1,2,Tumor Debulking,0.9743,Primary Debulking Surgery,0.9736,Interval Debulking Surgery,0.9544,Secondary;Tumor Debulking,0.9486,Vulva;Resection,0.9061
Decitbne,Decitabine,1,2,Decitabine,0.9371,Dactinomycin,0.9084,Devimistat,0.9042,Dacarbazine,0.9022,Dactolisib,0.9006
Decortin H,Prednisolone,99,2,Dactinomycin,0.9195,Ivosidenib,0.8993,Decitabine,0.8990,Dacomitinib,0.8988,Denintuzumab Mafodotin,0.8981
Distal pancreatectomy,Distal Pancreatectomy,1,2,Distal Pancreatectomy,1.0000,Pancreaticoduodenectomy,0.9545,Total Pancreatectomy,0.9454,Pylorus-sparing pancreaticoduodenectomy (procedure),0.9313,Uncinate Process of Pancreas;Resection,0.9256
Double Umbilical Cord Blood Transplant (DUCBT),Double-Unit Umbilical Cord Blood Transplantation,1,2,Double-Unit Umbilical Cord Blood Transplantation,0.9689,Matched Unrelated Donor;Allogeneic Hematopoietic Stem Cell Transplantation,0.9338,Sibling;Allogeneic Hematopoietic Stem Cell Transplantation,0.9236,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9187,Autologous Hematopoietic Stem Cell Transplantation,0.9164
Durvalumab (GIC026),Durvalumab,1,2,Durvalumab,0.9607,Anti-CD98 Monoclonal Antibody IGN523,0.9287,MDM2/MDMX Inhibitor ALRN-6924,0.9282,AALL0232 ALL Study Identifier;Dexamethasone,0.9260,Dual IGF-1R/InsR Inhibitor BMS-754807,0.9213
E7070,Indisulam,99,2,Anti-CD98 Monoclonal Antibody IGN523,0.8865,FAK Inhibitor VS-4718,0.8848,Imatinib,0.8838,Talimogene Laherparepvec,0.8795,Anti-PLGF Monoclonal Antibody TB-403,0.8795
E7438/EPZ6438,Tazemetostat,99,2,Anti-PLGF Monoclonal Antibody TB-403,0.8947,Esophagectomy;External,0.8937,CENP-E Inhibitor GSK-923295A,0.8924,Topoisomerase I Inhibitor Genz-644282,0.8920,Entospletinib,0.8892
EBRT,External Beam Radiation Therapy,1,2,External Beam Radiation Therapy,0.9307,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9198,Abiraterone,0.9170,Radiation Therapy,0.9161,Everolimus,0.9148
EC1456,Folate Receptor-Targeted Tubulysin Conjugate EC1456,1,2,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.9307,JAK2 Inhibitor AZD1480,0.9038,FAK Inhibitor VS-4718,0.8958,Etoposide,0.8947,Apoptotic Pathway-targeting Antineoplastic Agent,0.8945
EGFR inhibitor,Anti-EGFR Monoclonal Antibody,1,2,Anti-EGFR Monoclonal Antibody,0.9617,AKT Inhibitor,0.9335,Gefitinib,0.9321,Erlotinib,0.9317,Aromatase Inhibitor,0.9292
EPINEPHRINE,Epinephrine,1,2,Epinephrine,1.0000,Epirubicin,0.9147,l-Norepinephrine,0.9098,Dopamine,0.9049,Etoposide,0.9026
ERIBULIN,Eribulin,1,2,Eribulin,1.0000,Empesertib,0.9158,Regorafenib,0.9147,Dabrafenib,0.9133,Epirubicin,0.9110
ESD,Endoscopic Submucosal Dissection,1,2,Endoscopic Submucosal Dissection,0.9344,Esophagectomy,0.9168,Everolimus,0.9162,Edicotinib,0.9119,Decitabine,0.9102
EXCISION,Excision,1,2,Excision,1.0000,Skin Excision,0.9746,Excisional Biopsy,0.9607,Transanal Excision,0.9471,Re-Excision,0.9433
EXCISION WITH NEEDLE WIRE LOCALIZATION,Excision;Wire-Guided Localization,1,2,Excision;Wire-Guided Localization,0.9767,Wire-Guided Localization;Segmental Mastectomy,0.9543,Wire-Guided Localization;Right Breast;Biopsy;Wire-Guided Localization;Right Breast,0.9470,Wire-Guided Localization,0.9452,Excision,0.9312
Endoxan,Cyclophosphamide,99,2,Epinephrine,0.9082,Epirubicin,0.9078,Edicotinib,0.9069,Prexasertib,0.9021,Exploratory Surgery;External,0.9021
Esophagectomy (outside),Esophagectomy;External,2,2,Esophagectomy,0.9590,Esophagectomy;External,0.9567,Exploratory Surgery;External,0.9286,Right;Mediastinal Mass;Excision,0.9218,Nephroureterectomy with Cuff of Bladder;Endoscopic Resection,0.9213
Et,Etoposide,99,2,Trametinib,0.8891,Tamibarotene,0.8886,Tamoxifen,0.8886,Gemtuzumab,0.8853,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.8837
Etopside,Etoposide,1,2,Etoposide,0.9305,Topotecan,0.9103,Etoposide Phosphate,0.9059,Oxaliplatin,0.9033,Craniotomy,0.9010
Excisional biopsy,Excisional Biopsy,1,2,Excisional Biopsy,1.0000,Excision,0.9607,Skin Excision,0.9473,Re-Excision;Biopsy Site,0.9366,Punch Biopsy,0.9339
Excisional biospy,Excisional Biopsy,1,2,Excisional Biopsy,0.9460,Excision,0.9401,Skin Excision,0.9237,Re-Excision;Original;Lumpectomy;Surgical Site,0.9127,Local excision (procedure),0.9122
Exploration,Exploratory Surgery,1,2,Exploratory Surgery,0.9197,Exploratory Surgery;Laparotomy,0.9133,Exploratory Surgery;External,0.9059,Excision;Wire-Guided Localization,0.8948,Retromammary space (body structure);Lymphadenectomy,0.8937
Exploration (outside),Exploratory Surgery;External,1,2,Exploratory Surgery;External,0.9185,Inner;Upper;Surgical Margin;Re-Excision,0.9028,Wide;Re-Excision;Biopsy,0.9020,Excision;Wire-Guided Localization,0.9020,Esophagectomy;External,0.8998
Exploratory laparotomy,Exploratory Surgery;Laparotomy,1,2,Exploratory Surgery;Laparotomy,0.9831,Exploratory Surgery,0.9712,Exploratory Surgery;External,0.9385,Pelvic Exenteration,0.9162,Appendectomy,0.9120
Extended Lobectomy,Extend;Lobectomy,1,2,Extend;Lobectomy,0.9677,Lobectomy,0.9519,Lung;Resection,0.9183,Left Hemihepatectomy,0.9141,Right Hemihepatectomy,0.9104
External Beam,External Beam Radiation Therapy,1,2,External Beam Radiation Therapy,0.9828,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9361,Esophagectomy;External,0.9283,Exploratory Surgery;External,0.9179,Proton Beam Radiation Therapy,0.9164
"External Beam, 3D Conformal",External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,1,2,External Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9769,External Beam Radiation Therapy,0.9567,"Radiotherapy, Conformal",0.9550,Proton Beam Radiation Therapy;3-Dimensional Conformal Radiation Therapy,0.9548,Proton Beam Radiation Therapy,0.9149
FENRETINIDE,Fenretinide,1,2,Fenretinide,1.0000,Isotretinoin,0.9242,Clofarabine,0.9206,Fluorouracil,0.9136,Ifosfamide,0.9131
FLUORO-PYRIMIDINE,Fluoropyrimidine,1,2,Fluoropyrimidine,0.9778,Fluorouracil,0.9420,Floxuridine,0.9180,Fludarabine,0.9175,Afatinib,0.9134
FLX925,FLT3/CDK4/6 Inhibitor FLX925,1,2,FLT3/CDK4/6 Inhibitor FLX925,0.9482,Afatinib,0.9032,FAK Inhibitor VS-4718,0.9004,Fludarabine,0.8993,Ifosfamide,0.8981
FNA,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.9487,Aspiration,0.9243,Fluorouracil,0.9198,Afatinib,0.9155,Biopsy,0.9089
FOLIC_ACID,Folic Acid,1,2,Folic Acid,0.9892,Valproic Acid,0.9242,Fluorouracil,0.9198,Clofarabine,0.9139,Purine Analogue NSC 750854,0.9076
FSRT,Fractionated Stereotactic Radiation Therapy,99,2,Ifosfamide,0.9227,Fluorouracil,0.9204,Afatinib,0.9127,Pexidartinib,0.9106,Fotemustine,0.9100
FU,Fluorouracil,1,2,Fluorouracil,0.9595,Fotemustine,0.9233,Fluoropyrimidine,0.9196,Floxuridine,0.9189,Fludarabine,0.9173
FUDR,Floxuridine,3,2,Fluorouracil,0.9464,Fludarabine,0.9314,Floxuridine,0.9213,Fotemustine,0.9193,Fluoropyrimidine,0.9152
FULVESTRANT,Fulvestrant,1,2,Fulvestrant,1.0000,Afatinib,0.9265,Tamoxifen,0.9234,Vemurafenib,0.9209,Dabrafenib,0.9192
Fine Needle aspiration biopsy,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.9879,Biopsy,0.9290,Aspiration,0.9217,Core Biopsy,0.9166,Skin Biopsy,0.9152
Fine needle aspiration biopsy,Fine-Needle Aspiration,1,2,Fine-Needle Aspiration,0.9879,Biopsy,0.9290,Aspiration,0.9217,Core Biopsy,0.9166,Skin Biopsy,0.9152
Flu,Fludarabine,1,2,Fludarabine,0.9470,Fluorouracil,0.9092,Afatinib,0.9058,Fluoropyrimidine,0.8993,Fenretinide,0.8986
Fluorouracil (5-FU),Fluorouracil,1,2,Fluorouracil,0.9770,Fluoropyrimidine,0.9478,Fotemustine,0.9343,Floxuridine,0.9334,Fludarabine,0.9294
Fluropyrimidine,Fluoropyrimidine,1,2,Fluoropyrimidine,0.9630,Fludarabine,0.9330,Fluorouracil,0.9285,Afatinib,0.9169,Clofarabine,0.9129
G-CSF,Granulocyte Colony-Stimulating Factor,1,2,Granulocyte Colony-Stimulating Factor,0.9386,Gemtuzumab,0.9165,Immunoglobulin,0.9102,Gemtuzumab Ozogamicin,0.9098,Gemcitabine,0.9091
G3139,Oblimersen Sodium,99,2,Anti-ErbB3 Monoclonal Antibody REGN1400,0.8972,PIM Kinase Inhibitor SGI-1776,0.8968,Gemcitabine,0.8916,Purine Analogue NSC 750854,0.8911,Polyamine Analogue PG11047,0.8905
GCSF,Granulocyte Colony-Stimulating Factor,1,2,Granulocyte Colony-Stimulating Factor,0.9075,Glasdegib,0.8986,Ganetespib,0.8929,Gefitinib,0.8854,Cytosine,0.8851
GDC0032,Taselisib,99,2,Purine Analogue NSC 750854,0.9002,AALL0232 ALL Study Identifier;Dexamethasone,0.9001,PIM Kinase Inhibitor SGI-1776,0.8986,Polyamine Analogue PG11047,0.8967,Anti-CD98 Monoclonal Antibody IGN523,0.8945
GEM,Gemcitabine,3,2,Gemtuzumab,0.9676,Gemtuzumab Ozogamicin,0.9526,Gemcitabine,0.9300,Pemetrexed,0.9104,Gefitinib,0.9065
GENZ-644282,Topoisomerase I Inhibitor Genz-644282,1,2,Topoisomerase I Inhibitor Genz-644282,0.9664,PIM Kinase Inhibitor SGI-1776,0.9026,DNA-PK/TOR Kinase Inhibitor CC-115,0.9008,Gamma-Secretase Inhibitor RO4929097,0.8990,AALL0232 ALL Study Identifier;Dexamethasone,0.8985
GK,Gamma Knife,1,2,Gamma Knife,0.9280,Gemtuzumab,0.9143,Gemcitabine,0.9132,Gemtuzumab Ozogamicin,0.9119,Ganetespib,0.9030
GS-9820,Acalisib,99,2,Gamma-Secretase Inhibitor RO4929097,0.9280,Anti-CD98 Monoclonal Antibody IGN523,0.9209,Purine Analogue NSC 750854,0.9194,Polyamine Analogue PG11047,0.9179,AALL0232 ALL Study Identifier;Dexamethasone,0.9162
GSK690693,Pan-AKT Kinase Inhibitor GSK690693,1,2,Pan-AKT Kinase Inhibitor GSK690693,0.9590,CENP-E Inhibitor GSK-923295A,0.9239,FAK Inhibitor VS-4718,0.9117,FLT3/CDK4/6 Inhibitor FLX925,0.9087,PIM Kinase Inhibitor SGI-1776,0.9085
GSK923295A,CENP-E Inhibitor GSK-923295A,1,2,CENP-E Inhibitor GSK-923295A,0.9548,Pan-AKT Kinase Inhibitor GSK690693,0.9354,FLT3/CDK4/6 Inhibitor FLX925,0.9277,Gamma-Secretase Inhibitor RO4929097,0.9259,FAK Inhibitor VS-4718,0.9221
Gamma knife,Gamma Knife,1,2,Gamma Knife,1.0000,Stereotactic Radiosurgery,0.9025,Gamma-Secretase Inhibitor RO4929097,0.9018,Heat-Treated Varicella-Zoster Virus Vaccine V212,0.8936,Gemcitabine,0.8921
Gem,Gemcitabine,3,2,Gemtuzumab,0.9676,Gemtuzumab Ozogamicin,0.9526,Gemcitabine,0.9300,Pemetrexed,0.9104,Gefitinib,0.9065
Gemcitabin,Gemcitabine,1,2,Gemcitabine,0.9378,Gemtuzumab Ozogamicin,0.9223,Gemtuzumab,0.9200,Galunisertib,0.9106,Cladribine,0.9082
Gemtuzumab ozogamicin,Gemtuzumab Ozogamicin,1,2,Gemtuzumab Ozogamicin,1.0000,Gemtuzumab,0.9775,Galunisertib,0.9204,Atezolizumab,0.9193,Gemcitabine,0.9185
Genasense,Oblimersen Sodium,99,2,Topoisomerase I Inhibitor Genz-644282,0.9112,Galunisertib,0.8962,Gemcitabine,0.8925,Crenolanib,0.8912,Navitoclax,0.8887
Gengraft (anti-GVHD),Cyclosporine,99,2,Topoisomerase I Inhibitor Genz-644282,0.9174,Granulocyte Colony-Stimulating Factor,0.9136,Anti-HGF Monoclonal Antibody TAK-701,0.9107,Graft,0.9105,Filgrastim,0.9076
Gilteritinib (ASP2215),Gilteritinib,1,2,Gilteritinib,0.9674,PIM Kinase Inhibitor SGI-1776,0.9327,Dacomitinib,0.9271,AALL0232 ALL Study Identifier;Dexamethasone,0.9265,Peginterferon Alfa-2a,0.9256
Gleevac,Imatinib Regimen,99,2,Glembatumumab,0.9086,Seviteronel,0.9027,Valspodar,0.9000,Imatinib,0.8954,Entospletinib,0.8907
HAI,Intrahepatic Infusion Procedure,99,2,Trastuzumab,0.9073,Peginterferon Alfa-2a,0.9007,Anti-HGF Monoclonal Antibody TAK-701,0.8981,Ifabotuzumab,0.8950,Pertuzumab,0.8946
HDAC inhibitor,Histone Deacetylase Inhibitor,1,2,Histone Deacetylase Inhibitor,0.9764,Vorinostat,0.9344,Topoisomerase-I Inhibitor,0.9330,Topoisomerase-II Inhibitor,0.9323,AKT Inhibitor,0.9319
HDR,High-Dose Rate Brachytherapy,1,2,High-Dose Rate Brachytherapy,0.9194,Daratumumab,0.9135,Dutasteride,0.9121,Pulsed-Dose Rate Brachytherapy,0.9088,Trastuzumab,0.9076
HGS-ETR1,Mapatumumab,99,2,Trastuzumab Emtansine,0.9121,Folate Receptor-Targeted Tubulysin Conjugate EC1456,0.9104,Gemtuzumab,0.9102,Trastuzumab,0.9085,DNA-PK/TOR Kinase Inhibitor CC-115,0.9037
HSPPC-96 vaccine,Vitespen,99,2,Heat-Treated Varicella-Zoster Virus Vaccine V212,0.9147,Pan-AKT Kinase Inhibitor GSK690693,0.9142,CENP-E Inhibitor GSK-923295A,0.9136,Polyamine Analogue PG11047,0.9112,Gamma-Secretase Inhibitor RO4929097,0.9073
