field_name,source,is_numeric_field
imaging_anatomic_site,IMAGING_SITE_LYMPH_NODE,
imaging_anatomic_site,IMAGING_SITE_ABDOMEN,
imaging_anatomic_site,IMAGING_SITE_PELVIS,
imaging_anatomic_site,IMAGING_SITE_CHEST,
imaging_anatomic_site,IMAGING_SITE_ADRENAL,
imaging_result,IMAGING_RESULT_NORMAL,
imaging_result,IMAGING_RESULT_ABNORMAL,
imaging_result,IMAGING_RESULT_INDETERMINATE,
imaging_type,CT_IMAGING,
imaging_type,MRI_IMAGING,
imaging_type,PET_IMAGING,
imaging_type,ULTRASOUND_IMAGING,
imaging_type,XRAY_IMAGING,
imaging_type,BONE_SCAN_IMAGING,
progression_or_recurrence,PROGRESSION_OR_RECURRENCE_YES,
progression_or_recurrence,PROGRESSION_OR_RECURRENCE_NO,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_BRAIN,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_LUNG,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_LIVER,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_BONE,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_LYMPH_NODE,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_PERITONEUM,
progression_or_recurrence_anatomic_site,PROGRESSION_SITE_PLEURA,
progression_or_recurrence_type,PROGRESSION_TYPE_LOCAL,
progression_or_recurrence_type,PROGRESSION_TYPE_DISTANT,
progression_or_recurrence_type,PROGRESSION_TYPE_REGIONAL,
progression_or_recurrence_type,RECURRENCE_TYPE_LOCOREGIONAL,
progression_or_recurrence_type,RECURRENCE_TYPE_SYSTEMIC,
risk_factor,RISK_FACTOR_SMOKING,
risk_factor,RISK_FACTOR_ALCOHOL_USE,
risk_factor,RISK_FACTOR_OBESITY,
risk_factor,RISK_FACTOR_HEPATITIS_B,
risk_factor,RISK_FACTOR_HEPATITIS_C,
risk_factor,RISK_FACTOR_HIV,
risk_factor,RISK_FACTOR_FAMILY_HISTORY,
risk_factor,RISK_FACTOR_AFLATOXIN_EXPOSURE,
risk_factor,RISK_FACTOR_ASBESTOS_EXPOSURE,
scan_tracer_used,TRACER_FDG,
scan_tracer_used,TRACER_CHOLINE,
scan_tracer_used,TRACER_FLUCICLOVINE,
scan_tracer_used,TRACER_DOTATATE,
barretts_esophagus_goblet_cells_present,BARRETTS_ESOPHAGUS_GOBLET_CELLS_YES,
barretts_esophagus_goblet_cells_present,BARRETTS_ESOPHAGUS_GOBLET_CELLS_NO,
evidence_of_progression_type,PROGRESSION_EVIDENCE_RADIOLOGICAL,
evidence_of_progression_type,PROGRESSION_EVIDENCE_CLINICAL,
evidence_of_progression_type,PROGRESSION_EVIDENCE_BIOCHEMICAL,
evidence_of_recurrence_type,RECURRENCE_EVIDENCE_RADIOLOGICAL,
evidence_of_recurrence_type,RECURRENCE_EVIDENCE_CLINICAL,
evidence_of_recurrence_type,RECURRENCE_EVIDENCE_BIOCHEMICAL,
peritoneal_washing_results,PERITONEAL_WASHING_POSITIVE,
peritoneal_washing_results,PERITONEAL_WASHING_NEGATIVE,
procedures_performed,PROCEDURE_BIOPSY,
procedures_performed,PROCEDURE_SURGERY,
procedures_performed,PROCEDURE_ENDOSCOPY,
procedures_performed,PROCEDURE_COLONOSCOPY,
procedures_performed,PROCEDURE_BRONCHOSCOPY,
procedures_performed,PROCEDURE_THORACENTESIS,
procedures_performed,PROCEDURE_PARACENTESIS,
includes_spike_ins,yes,
is_paired_end,yes,
single_cell_library,yes,
biospecimen_anatomic_site,TUMOR_LOC_BRAIN,
biospecimen_anatomic_site,TUMOR_LOC_LUNG,
biospecimen_anatomic_site,TUMOR_LOC_LIVER,
biospecimen_anatomic_site,TUMOR_LOC_BONE,
biospecimen_anatomic_site,TUMOR_LOC_SKIN,
biospecimen_anatomic_site,TUMOR_LOC_LYMPH_NODE,
biospecimen_anatomic_site,TUMOR_LOC_OVARY,
biospecimen_anatomic_site,TUMOR_LOC_BREAST,
biospecimen_anatomic_site,TUMOR_LOC_PROSTATE,
biospecimen_anatomic_site,TUMOR_LOC_PANCREAS,
biospecimen_anatomic_site,METS_BRAIN,
biospecimen_anatomic_site,METS_LUNG,
biospecimen_anatomic_site,METS_LIVER,
biospecimen_anatomic_site,ANYTIME_CANCER_LOC_BRAIN,
biospecimen_anatomic_site,ANYTIME_CANCER_LOC_LUNG,
relationship_primary_diagnosis,FATTY_LIVER_DISEASE,
relationship_primary_diagnosis,CNS_DISEASE,
relationship_primary_diagnosis,EXTRANODAL_DISEASE,
relationship_primary_diagnosis,DIABETES_DIAGNOSIS_INDICATOR,
relationship_primary_diagnosis,HYPERTENSION_DIAGNOSIS,
relationship_primary_diagnosis,CARDIOVASCULAR_DISEASE,
relationship_primary_diagnosis,RENAL_DISEASE,
treatments,CARBOPLATIN,
treatments,CISPLATIN,
treatments,PEMBROLIZUMAB,
treatments,NIVOLUMAB,
treatments,TRASTUZUMAB,
treatments,FOLFOX,
treatments,CAPECITABINE,
treatments,RADIATION_THERAPY,
treatments,IMMUNOTHERAPY,
treatments,CHEMOTHERAPY,
treatments,TARGETED_THERAPY,
treatments,HORMONE_THERAPY,
treatments,ADJUVANT_CHEMO,
treatments,NEOADJUVANT_CHEMOTHERAPY,
treatments,ADJUVANT_RADIATION_THERAPY,
treatments,ADC_THERAPY,
treatments,HAD_SURGERY,
gender,INCIDENTAL_PROSTATE_CANCER,
gender,CERVIX_SUV_RESULTS,
gender,OVARIAN_STATUS,
gender,TESTICULAR_STATUS,
race,HISPANIC,
race,AFRICAN_AMERICAN,
race,CAUCASIAN,
race,ASIAN,
race,NATIVE_AMERICAN,
ethnicity,HISPANIC_ETHNICITY,
ethnicity,NON_HISPANIC_ETHNICITY,
diagnosis_pathologically_confirmed,PATHOLOGY_CONFIRMED_YES,
diagnosis_pathologically_confirmed,PATHOLOGY_CONFIRMED_NO,
relative_with_cancer_history,FAMILY_HISTORY_CANCER_YES,
relative_with_cancer_history,FAMILY_HISTORY_CANCER_NO,
relative_deceased,RELATIVE_DECEASED_YES,
relative_deceased,RELATIVE_DECEASED_NO,
relative_smoker,RELATIVE_SMOKER_YES,
relative_smoker,RELATIVE_SMOKER_NO,
ann_arbor_b_symptoms,ANN_ARBOR_B_SYMPTOMS_PRESENT,
best_overall_response,BEST_RESPONSE_COMPLETE_REMISSION,
best_overall_response,BEST_RESPONSE_PARTIAL_REMISSION,
best_overall_response,BEST_RESPONSE_STABLE_DISEASE,
best_overall_response,BEST_RESPONSE_PROGRESSIVE_DISEASE,
burkitt_lymphoma_clinical_variant,BURKITT_ENDEMIC_VARIANT,
burkitt_lymphoma_clinical_variant,BURKITT_SPORADIC_VARIANT,
burkitt_lymphoma_clinical_variant,BURKITT_IMMUNODEFICIENCY_ASSOCIATED_VARIANT,
cancer_detection_method,DETECTED_BY_IMAGING,
cancer_detection_method,DETECTED_BY_BIOPSY,
cancer_detection_method,DETECTED_BY_SERUM_MARKER,
cancer_detection_method,DETECTED_BY_SYMPTOM,
child_pugh_classification,CHILD_PUGH_CLASS_A,
child_pugh_classification,CHILD_PUGH_CLASS_B,
child_pugh_classification,CHILD_PUGH_CLASS_C,
clark_level,CLARK_LEVEL_I,
clark_level,CLARK_LEVEL_II,
clark_level,CLARK_LEVEL_III,
clark_level,CLARK_LEVEL_IV,
clark_level,CLARK_LEVEL_V,
contiguous_organ_invaded,CONTIGUOUS_ORGAN_INVADED_LIVER,
contiguous_organ_invaded,CONTIGUOUS_ORGAN_INVADED_STOMACH,
contiguous_organ_invaded,CONTIGUOUS_ORGAN_INVADED_COLON,
contiguous_organ_invaded,CONTIGUOUS_ORGAN_INVADED_PANCREAS,
diagnosis_is_primary_disease,DIAGNOSIS_IS_PRIMARY_DISEASE_YES,
double_expressor_lymphoma,DOUBLE_EXPRESSOR_LYMPHOMA_PRESENT,
double_hit_lymphoma,DOUBLE_HIT_LYMPHOMA_PRESENT,
eln_risk_classification,ELN_RISK_FAVORABLE,
eln_risk_classification,ELN_RISK_INTERMEDIATE,
eln_risk_classification,ELN_RISK_UNFAVORABLE,
enneking_msts_metastasis,ENNEKING_MSTS_METASTASIS_ABSENT,
enneking_msts_metastasis,ENNEKING_MSTS_METASTASIS_PRESENT,
enneking_msts_tumor_site,ENNEKING_MSTS_TUMOR_SITE_FEMUR,
enneking_msts_tumor_site,ENNEKING_MSTS_TUMOR_SITE_TIBIA,
enneking_msts_tumor_site,ENNEKING_MSTS_TUMOR_SITE_FIBULA,
enneking_msts_tumor_site,ENNEKING_MSTS_TUMOR_SITE_HUMERUS,
esophageal_columnar_dysplasia_degree,ESOPHAGEAL_HIGH_GRADE_DYSPLASIA,
esophageal_columnar_dysplasia_degree,ESOPHAGEAL_LOW_GRADE_DYSPLASIA,
esophageal_columnar_metaplasia_present,ESOPHAGEAL_COLUMNAR_METAPLASIA_YES,
fab_morphology_code,FAB_M0_MORPHOLOGY,
fab_morphology_code,FAB_M1_MORPHOLOGY,
fab_morphology_code,FAB_M2_MORPHOLOGY,
fab_morphology_code,FAB_M3_MORPHOLOGY,
fab_morphology_code,FAB_M4_MORPHOLOGY,
fab_morphology_code,FAB_M5_MORPHOLOGY,
figo_stage,FIGO_STAGE_IA,
figo_stage,FIGO_STAGE_IB,
figo_stage,FIGO_STAGE_II,
figo_stage,FIGO_STAGE_III,
figo_stage,FIGO_STAGE_IV,
first_symptom_prior_to_diagnosis,FIRST_SYMPTOM_PRIOR_TO_DIAGNOSIS_YES,
gastric_esophageal_junction_involvement,GASTRIC_ESOPHAGEAL_JUNCTION_INVOLVED,
gleason_grade_group,GLEASON_GRADE_GROUP_1,
gleason_grade_group,GLEASON_GRADE_GROUP_2,
gleason_grade_group,GLEASON_GRADE_GROUP_3,
gleason_grade_group,GLEASON_GRADE_GROUP_4,
gleason_grade_group,GLEASON_GRADE_GROUP_5,
igcccg_stage,IGCCCG_STAGE_GOOD,
igcccg_stage,IGCCCG_STAGE_INTERMEDIATE,
igcccg_stage,IGCCCG_STAGE_POOR,
inpc_grade,INPC_GRADE_A,
inpc_grade,INPC_GRADE_B,
inpc_grade,INPC_GRADE_C,
inpc_histologic_group,INPC_HISTOLOGIC_FAVORABLE,
inpc_histologic_group,INPC_HISTOLOGIC_UNFAVORABLE,
inrg_stage,INRG_STAGE_L1,
inrg_stage,INRG_STAGE_L2,
inrg_stage,INRG_STAGE_M,
inrg_stage,INRG_STAGE_MS,
inss_stage,INSS_STAGE_1,
inss_stage,INSS_STAGE_2,
inss_stage,INSS_STAGE_3,
inss_stage,INSS_STAGE_4,
inss_stage,INSS_STAGE_4S,
international_prognostic_index,IPI_LOW_RISK,
international_prognostic_index,IPI_LOW_INTERMEDIATE_RISK,
international_prognostic_index,IPI_HIGH_INTERMEDIATE_RISK,
international_prognostic_index,IPI_HIGH_RISK,
irs_group,IRS_GROUP_I,
irs_group,IRS_GROUP_II,
irs_group,IRS_GROUP_III,
irs_group,IRS_GROUP_IV,
irs_stage,IRS_STAGE_1,
irs_stage,IRS_STAGE_2,
irs_stage,IRS_STAGE_3,
irs_stage,IRS_STAGE_4,
ishak_fibrosis_score,ISHAK_SCORE_0,
ishak_fibrosis_score,ISHAK_SCORE_1,
ishak_fibrosis_score,ISHAK_SCORE_2,
ishak_fibrosis_score,ISHAK_SCORE_3,
ishak_fibrosis_score,ISHAK_SCORE_4,
ishak_fibrosis_score,ISHAK_SCORE_5,
ishak_fibrosis_score,ISHAK_SCORE_6,
iss_stage,ISS_STAGE_I,
iss_stage,ISS_STAGE_II,
iss_stage,ISS_STAGE_III,
last_known_disease_status,LAST_KNOWN_DISEASE_STATUS_WITH_TUMOR,
last_known_disease_status,LAST_KNOWN_DISEASE_STATUS_TUMOR_FREE,
last_known_disease_status,LAST_KNOWN_DISEASE_STATUS_UNKNOWN,
laterality,LATERALITY_LEFT,
laterality,LATERALITY_RIGHT,
laterality,LATERALITY_BILATERAL,
margins_involved_site,MARGIN_INVOLVED_ANTERIOR,
margins_involved_site,MARGIN_INVOLVED_POSTERIOR,
margins_involved_site,MARGIN_INVOLVED_MEDIAL,
margins_involved_site,MARGIN_INVOLVED_LATERAL,
masaoka_stage,MASAOKA_STAGE_I,
masaoka_stage,MASAOKA_STAGE_IIA,
masaoka_stage,MASAOKA_STAGE_IIB,
masaoka_stage,MASAOKA_STAGE_III,
masaoka_stage,MASAOKA_STAGE_IV,
max_tumor_bulk_site,MAX_TUMOR_BULK_MEDIASTINUM,
max_tumor_bulk_site,MAX_TUMOR_BULK_RETROPERITONEUM,
max_tumor_bulk_site,MAX_TUMOR_BULK_ABDOMEN,
max_tumor_bulk_site,MAX_TUMOR_BULK_PELVIS,
medulloblastoma_molecular_classification,MEDULLOBLASTOMA_WINGLESS_SUBTYPE,
medulloblastoma_molecular_classification,MEDULLOBLASTOMA_SONIC_HEDGEHOG_SUBTYPE,
medulloblastoma_molecular_classification,MEDULLOBLASTOMA_GROUP_3_SUBTYPE,
medulloblastoma_molecular_classification,MEDULLOBLASTOMA_GROUP_4_SUBTYPE,
melanoma_known_primary,MELANOMA_KNOWN_PRIMARY_YES,
metastasis_at_diagnosis,METASTASIS_AT_DIAGNOSIS_YES,
metastasis_at_diagnosis_site,METASTASIS_AT_DIAGNOSIS_BRAIN,
metastasis_at_diagnosis_site,METASTASIS_AT_DIAGNOSIS_LUNG,
metastasis_at_diagnosis_site,METASTASIS_AT_DIAGNOSIS_LIVER,
metastasis_at_diagnosis_site,METASTASIS_AT_DIAGNOSIS_BONE,
metastasis_at_diagnosis_site,METASTASIS_AT_DIAGNOSIS_LYMPH_NODE,
method_of_diagnosis,METHOD_DIAGNOSIS_BIOPSY,
method_of_diagnosis,METHOD_DIAGNOSIS_IMAGING,
method_of_diagnosis,METHOD_DIAGNOSIS_CLINICAL_EXAMINATION,
method_of_diagnosis,METHOD_DIAGNOSIS_LABORATORY_TEST,
micropapillary_features,MICROPAPILLARY_FEATURES_PRESENT,
morphology,MORPHOLOGY_ADENOCARCINOMA,
morphology,MORPHOLOGY_SQUAMOUS_CELL_CARCINOMA,
morphology,MORPHOLOGY_SMALL_CELL_CARCINOMA,
morphology,MORPHOLOGY_SARCOMA,
morphology,MORPHOLOGY_LYMPHOMA,
morphology,MORPHOLOGY_LEUKEMIA,
ovarian_specimen_status,OVARIAN_SPECIMEN_INTACT,
ovarian_specimen_status,OVARIAN_SPECIMEN_DISRUPTED,
ovarian_surface_involvement,OVARIAN_SURFACE_INVOLVED,
papillary_renal_cell_type,PAPILLARY_RCC_TYPE_1,
papillary_renal_cell_type,PAPILLARY_RCC_TYPE_2,
peritoneal_fluid_cytological_status,PERITONEAL_CYTOLOGY_POSITIVE,
peritoneal_fluid_cytological_status,PERITONEAL_CYTOLOGY_NEGATIVE,
primary_disease,PRIMARY_DISEASE_SPECIFIED,
prior_malignancy,PRIOR_MALIGNANCY_INDICATOR,
prior_malignancy,ANYTIME_PRIOR_CANCER,
prior_malignancy,HISTORY_MALIGNANCY,
prior_treatment,PRIOR_CHEMOTHERAPY_INDICATOR,
prior_treatment,PRIOR_RADIATION_THERAPY_INDICATOR,
prior_treatment,PRIOR_SURGERY_INDICATOR,
prior_treatment,PRIOR_IMMUNOTHERAPY_INDICATOR,
satellite_nodule_present,SATELLITE_LESION_PRESENT,
site_of_resection_or_biopsy,BIOPSY_SITE_BRAIN,
site_of_resection_or_biopsy,BIOPSY_SITE_LUNG,
site_of_resection_or_biopsy,BIOPSY_SITE_LIVER,
site_of_resection_or_biopsy,BIOPSY_SITE_LYMPH_NODE,
site_of_resection_or_biopsy,RESECTION_SITE_BREAST,
site_of_resection_or_biopsy,RESECTION_SITE_COLON,
site_of_resection_or_biopsy,RESECTION_SITE_PROSTATE,
site_of_resection_or_biopsy,BIOPSY_SITE_BONE,
site_of_resection_or_biopsy,BIOPSY_SITE_SKIN,
sites_of_involvement,TUMOR_LOC_BRAIN,
sites_of_involvement,TUMOR_LOC_LUNG,
sites_of_involvement,TUMOR_LOC_LIVER,
sites_of_involvement,TUMOR_LOC_BONE,
sites_of_involvement,TUMOR_LOC_SKIN,
sites_of_involvement,TUMOR_LOC_LYMPH_NODE,
sites_of_involvement,METS_BRAIN,
sites_of_involvement,METS_LUNG,
sites_of_involvement,METS_LIVER,
sites_of_involvement,METS_BONE,
sites_of_involvement,EXTRANODAL_DISEASE,
sites_of_involvement,CNS_INVOLVEMENT,
supratentorial_localization,SUPRATENTORIAL_TUMOR_PRESENT,
supratentorial_localization,TUMOR_SUPRATENTORIAL_LOCATION,
synchronous_malignancy,SYNCHRONOUS_MALIGNANCY_INDICATOR,
synchronous_malignancy,CONCURRENT_SECOND_PRIMARY,
tissue_or_organ_of_origin,PRIMARY_SITE_LUNG,
tissue_or_organ_of_origin,PRIMARY_SITE_BREAST,
tissue_or_organ_of_origin,PRIMARY_SITE_COLON,
tissue_or_organ_of_origin,PRIMARY_SITE_PROSTATE,
tissue_or_organ_of_origin,PRIMARY_SITE_LIVER,
tissue_or_organ_of_origin,PRIMARY_SITE_PANCREAS,
tissue_or_organ_of_origin,PRIMARY_SITE_OVARY,
tissue_or_organ_of_origin,PRIMARY_SITE_BRAIN,
tumor_confined_to_organ_of_origin,TUMOR_CONFINED_TO_ORGAN,
tumor_confined_to_organ_of_origin,ORGAN_CONFINED_DISEASE,
tumor_focality,MULTIFOCAL_TUMOR_INDICATOR,
tumor_focality,UNIFOCAL_TUMOR_INDICATOR,
ulceration_indicator,TUMOR_ULCERATION_PRESENT,
alcohol_history,ALCOHOL_CONSUMPTION_HISTORY,
alcohol_history,FORMER_DRINKER,
alcohol_history,CURRENT_DRINKER,
alcohol_history,NEVER_DRINKER,
asbestos_exposure,ASBESTOS_EXPOSURE_INDICATOR,
coal_dust_exposure,COAL_DUST_EXPOSURE_INDICATOR,
environmental_tobacco_smoke_exposure,ETS_EXPOSURE_INDICATOR,
radon_exposure,RADON_EXPOSURE_INDICATOR,
radon_exposure,RESIDENTIAL_RADON_EXPOSURE,
respirable_crystalline_silica_exposure,SILICA_EXPOSURE_INDICATOR,
secondhand_smoke_as_child,CHILDHOOD_SECONDHAND_SMOKE_EXPOSURE,
secondhand_smoke_as_child,PARENTAL_SMOKE_EXPOSURE,
smoking_frequency,CURRENT_SMOKER,
smoking_frequency,FORMER_SMOKER,
smoking_frequency,NEVER_SMOKER,
tobacco_smoking_status,CURRENT_SMOKER,
tobacco_smoking_status,FORMER_SMOKER,
tobacco_smoking_status,NEVER_SMOKER,
tobacco_smoking_status,SMOKING_STATUS_UNKNOWN,
type_of_smoke_exposure,ENVIRONMENTAL_TOBACCO_SMOKE,
type_of_smoke_exposure,OCCUPATIONAL_SMOKE_EXPOSURE,
type_of_tobacco_used,CIGARETTE_USER,
type_of_tobacco_used,CIGAR_USER,
type_of_tobacco_used,PIPE_TOBACCO_USER,
type_of_tobacco_used,CHEWING_TOBACCO_USER,
type_of_tobacco_used,SNUFF_USER,
use_per_day,SMOKING_INTENSITY_LIGHT,
use_per_day,SMOKING_INTENSITY_MODERATE,
use_per_day,SMOKING_INTENSITY_HEAVY,
years_smoked,SMOKING_DURATION_SHORT_TERM,
years_smoked,SMOKING_DURATION_LONG_TERM,
age_is_obfuscated,AGE_OBFUSCATED_FLAG,
age_is_obfuscated,AGE_GENERALIZED_TO_RANGE,
cause_of_death,DEATH_FROM_CANCER,
cause_of_death,DEATH_FROM_CARDIOVASCULAR_DISEASE,
cause_of_death,DEATH_FROM_RESPIRATORY_DISEASE,
cause_of_death,DEATH_FROM_INFECTION,
cause_of_death,DEATH_FROM_OTHER_CAUSE,
cause_of_death_source,CAUSE_OF_DEATH_FROM_VITAL_RECORDS,
cause_of_death_source,CAUSE_OF_DEATH_FROM_CLINICAL_RECORDS,
cause_of_death_source,CAUSE_OF_DEATH_FROM_DEATH_CERTIFICATE,
education_level,EDUCATION_LESS_THAN_HIGH_SCHOOL,
education_level,EDUCATION_HIGH_SCHOOL_GRADUATE,
education_level,EDUCATION_SOME_COLLEGE,
education_level,EDUCATION_COLLEGE_GRADUATE,
education_level,EDUCATION_ADVANCED_DEGREE,
marital_status,MARITAL_STATUS_MARRIED,
marital_status,MARITAL_STATUS_SINGLE,
marital_status,MARITAL_STATUS_DIVORCED,
marital_status,MARITAL_STATUS_WIDOWED,
marital_status,MARITAL_STATUS_SEPARATED,
workflow_type,ANALYSIS_WORKFLOW_TYPE,
workflow_type,PROCESSING_WORKFLOW,
aligned_reads_files,ALIGNED_READS_OUTPUT,
aligned_reads_files,PROCESSED_ALIGNED_READS,
submitted_genotyping_arrays,GENOTYPING_ARRAYS_COUNT,yes
submitted_genotyping_arrays,TOTAL_GENOTYPING_ARRAYS,yes
workflow_link,ANALYSIS_WORKFLOW_LINK,
workflow_version,PIPELINE_VERSION,
workflow_version,ANALYSIS_VERSION,
workflow_start_datetime,ANALYSIS_START_DATE,
workflow_start_datetime,PROCESSING_START_DATETIME,
workflow_end_datetime,ANALYSIS_END_DATE,
workflow_end_datetime,PROCESSING_END_DATETIME,
type,ENTITY_TYPE,
id,UNIQUE_ID,
submitter_id,SUBMITTER_SAMPLE_ID,yes
submitter_id,EXTERNAL_SAMPLE_ID,yes
batch_id,BATCH_CODE,
batch_id,PROCESSING_BATCH,
state,SUBMISSION_STATE,
project_id,STUDY_ID,
created_datetime,SUBMISSION_DATE,
updated_datetime,LAST_MODIFIED_DATE,
data_category,SEQUENCING_DATA_CATEGORY,
data_type,ANALYSIS_TYPE,
data_type,DERIVED_DATA_TYPE,
experimental_strategy,SEQUENCING_STRATEGY,
experimental_strategy,PROTOCOL_STRATEGY,
platform,INSTRUMENT_PLATFORM,
copy_number_variation_workflows,CNV_ANALYSIS_WORKFLOWS,
somatic_copy_number_workflows,SOMATIC_CNV_WORKFLOWS,
file_name,OUTPUT_FILE_NAME,
file_size,FILE_SIZE_BYTES,yes
md5sum,MD5HASH,
file_state,DATA_FILE_STATE,
error_type,SUBMISSION_ERROR_TYPE,
state_comment,ERROR_MESSAGE,
a260_a280_ratio,ABSORBANCE_RATIO_260_280,
concentration,SAMPLE_CONCENTRATION,
concentration,DNA_CONCENTRATION,
concentration,RNA_CONCENTRATION,
analyte_quantity,TOTAL_ANALYTE_AMOUNT,
analyte_quantity,ANALYTE_MASS,
analyte_type,BIOMATERIAL_TYPE,
analyte_type,NUCLEIC_ACID_TYPE,
analyte_type_id,ANALYTE_CLASS_ID,
analyte_volume,SAMPLE_VOLUME,
analyte_volume,DNA_VOLUME,
experimental_protocol_type,PROTOCOL_TYPE,
normal_tumor_genotype_snp_match,SNP_MATCH_STATUS,
ribosomal_rna_28s_16s_ratio,RIN_28S_16S_RATIO,
rna_integrity_number,RIN_VALUE,
well_number,PLATE_WELL_POSITION,
portions,SAMPLE_PORTIONS,
samples,SAMPLE_COUNT,
bone_marrow_malignant_cells,BM_MALIGNANT_CELLS_PRESENT,
breslow_thickness,TUMOR_BRESLOW_THICKNESS,yes
circumferential_resection_margin,CRM_STATUS,
days_to_pathology_detail,PATHOLOGY_REVIEW_DAYS,yes
dysplasia_type,DYSPLASIA_CLASSIFICATION,
extracapsular_extension_present,ECE_PRESENT_INDICATOR,
extrathyroid_extension,ETE_STATUS,
lymph_node_dissection_method,LN_DISSECTION_TECHNIQUE,
lymph_node_dissection_site,LN_DISSECTION_LOCATION,
lymph_node_involved_site,LN_INVOLVEMENT_SITE,
lymph_node_involvement,LN_INVOLVEMENT_STATUS,
lymph_nodes_positive,POSITIVE_LYMPH_NODE_COUNT,
lymph_nodes_removed,LYMPH_NODES_EXAMINED,
lymph_nodes_tested,LYMPH_NODES_ANALYZED,
lymphatic_invasion_present,LYMPH_VASCULAR_INVASION,
margin_status,RESECTION_MARGIN_STATUS,
measurement_type,MEASURED_PARAMETER_TYPE,yes
measurement_unit,UNIT_OF_MEASUREMENT,yes
metaplasia_present,INTESTINAL_METAPLASIA_STATUS,
micrometastasis_present,MICROMETASTATIC_DISEASE,
morphologic_architectural_pattern,TUMOR_ARCHITECTURE_PATTERN,
necrosis_percent,TUMOR_NECROSIS_PERCENT,yes
genomic_profile_harmonization_workflows,HARMONIZATION_WORKFLOW,
necrosis_present,PATHOLOGY_NECROSIS_PRESENT,
necrosis_present,PRIOR_NECROSIS_ASSESSMENT,
necrosis_present,NECROSIS_AT_DIAGNOSIS,
necrosis_present,BASELINE_NECROSIS_PRESENT,
non_nodal_regional_disease,HISTORY_OF_NON_NODAL_DISEASE,
non_nodal_regional_disease,NON_NODAL_DISEASE_AT_DX,
non_nodal_tumor_deposits,NON_NODAL_TUMOR_DEPOSITS_PRESENT,
non_nodal_tumor_deposits,DEPOSITS_NON_NODAL_PRESENT,
non_nodal_tumor_deposits,NON_NODAL_DEPOSITS_AT_DIAGNOSIS,
number_proliferating_cells,NUMBER_OF_PROLIFERATING_CELLS,
number_proliferating_cells,PROLIFERATING_CELLS_COUNT,
number_proliferating_cells,PROLIFERATION_CELL_COUNT,
number_proliferating_cells,TOTAL_PROLIFERATING_CELLS,
percent_tumor_invasion,PERCENT_INVASION_TUMOR,yes
percent_tumor_nuclei,PERCENT_NUCLEI_TUMOR,yes
perineural_invasion_present,HISTORY_PERINEURAL_INVASION,
perineural_invasion_present,PERINEURAL_INVASION_AT_DX,
peripancreatic_lymph_nodes_positive,POSITIVE_PERIPANCREATIC_LYMPH_NODES,
peripancreatic_lymph_nodes_positive,PERIPANCREATIC_NODES_INVOLVED,
peripancreatic_lymph_nodes_tested,NUMBER_PERIPANCREATIC_NODES_TESTED,
peripancreatic_lymph_nodes_tested,PERIPANCREATIC_NODES_EXAMINED,
prostatic_chips_positive_count,POSITIVE_PROSTATIC_CHIPS,yes
prostatic_chips_positive_count,PROSTATIC_CHIPS_POSITIVE,yes
prostatic_chips_positive_count,COUNT_POSITIVE_PROSTATIC_CHIPS,yes
prostatic_chips_total_count,TOTAL_PROSTATIC_CHIPS,yes
prostatic_chips_total_count,PROSTATIC_CHIPS_EXAMINED,yes
prostatic_chips_total_count,NUMBER_PROSTATIC_CHIPS,yes
prostatic_involvement_percent,PERCENT_PROSTATIC_INVOLVEMENT,yes
prostatic_involvement_percent,PERCENT_PROSTATE_INVOLVED,yes
residual_tumor,POST_TREATMENT_RESIDUAL_TUMOR,
residual_tumor,RESIDUAL_DISEASE_PRESENT,
residual_tumor,HISTORY_RESIDUAL_TUMOR,
residual_tumor_measurement,RESIDUAL_TUMOR_DIMENSION,yes
residual_tumor_measurement,POST_TREATMENT_RESIDUAL_MEASUREMENT,yes
rhabdoid_percent,RHABDOID_COMPONENT_PERCENT,yes
rhabdoid_present,HISTORY_RHABDOID,
sarcomatoid_percent,SARCOMATOID_COMPONENT_PERCENT,yes
sarcomatoid_present,HISTORY_SARCOMATOID,
size_extraocular_nodule,EXTRAOCULAR_NODULE_DIAMETER,
spindle_cell_percent,PERCENT_SPINDLE_CELLS,yes
spindle_cell_percent,SPINDLE_CELL_COMPONENT_PERCENT,yes
transglottic_extension,TRANSGLOTTIC_EXTENSION_AT_DX,
tumor_depth_measurement,TUMOR_DEPTH,yes
tumor_depth_measurement,DEPTH_TUMOR_MEASUREMENT,yes
tumor_depth_measurement,TUMOR_DEPTH_DIMENSION,yes
tumor_infiltrating_macrophages,TUMOR_ASSOCIATED_MACROPHAGES,
tumor_largest_dimension_diameter,TUMOR_LARGEST_DIMENSION,yes
tumor_largest_dimension_diameter,TUMOR_SIZE_LARGEST_DIMENSION,yes
tumor_length_measurement,TUMOR_LENGTH,yes
tumor_length_measurement,LENGTH_TUMOR_MEASUREMENT,yes
tumor_length_measurement,TUMOR_LENGTH_DIMENSION,yes
tumor_level_prostate,TUMOR_LOCATION_PROSTATE,
tumor_width_measurement,TUMOR_WIDTH,yes
