query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
PAM50_SUBTYPE,stage3,ontology,cancer_type,1.0,PAM50_SUBTYPE,disease,1.0,PAM50_SUBTYPE,cancer_type_details,1.0,PAM50_SUBTYPE,,,,,,
PARTICIPANT_COUNTRY,stage3,value_std,country,0.9,BULGARIA,,,,,,,,,,,,
PATHOLOGICAL_DIAGNOSIS,stage3,ontology,cancer_type,1.0,PATHOLOGICAL_DIAGNOSIS,disease,1.0,PATHOLOGICAL_DIAGNOSIS,cancer_type_details,1.0,PATHOLOGICAL_DIAGNOSIS,,,,,,
PATHOLOGY_CLASSIFICATION,stage3,ontology,cancer_type,1.0,PATHOLOGY_CLASSIFICATION,disease,1.0,PATHOLOGY_CLASSIFICATION,cancer_type_details,1.0,PATHOLOGY_CLASSIFICATION,,,,,,
PATIENT_AGE_AT_DIAGNOSIS,stage2,numeric,age_at_diagnosis,1.0784,,age_at_diagnosis_max,0.9792,,age_at_diagnosis_min,0.9569,,age_at_metastasis,0.7323,,age_at_metastasis_min,0.7221,
PATIENT_TO_UNDERGO_SURGERY,stage2,semantic,treatment_not_provided,0.3764,,treatment_type,0.3205,,treatment_status,0.3176,,treatment_no,0.3167,,treatment_not_applicable,0.2949,
PD1_INHIBITOR,stage3,ontology,treatment_name,1.0,PD1_INHIBITOR,,,,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,stage2,semantic,treatment_no,0.2915,,treatment_start,0.2766,,treatment_name,0.2668,,treatment_dose,0.2534,,treatment_not_applicable,0.2534,
PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,stage2,semantic,treatment_start,0.3147,,treatment_name,0.2896,,treatment_no,0.2801,,treatment_start_unit,0.2778,,treatment_not_applicable,0.2525,
PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,stage2,semantic,treatment_start,0.2954,,treatment_name,0.2749,,treatment_no,0.2659,,treatment_start_unit,0.2638,,treatment_dose,0.2564,
PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,stage2,semantic,treatment_start,0.28,,treatment_no,0.2676,,treatment_name,0.2518,,treatment_start_unit,0.2176,,treatment_start_unit_ontology_term_id,0.2106,
PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,stage2,semantic,treatment_dose,0.3991,,treatment_name,0.3798,,treatment_no,0.3675,,treatment_dose_unit,0.3641,,treatment_start,0.3382,
PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,stage2,semantic,treatment_name,0.3192,,treatment_start,0.3033,,treatment_no,0.2907,,treatment_dose,0.2903,,treatment_start_unit,0.2612,
PD1_INHIBITOR_DRUG,stage3,ontology,treatment_name,1.0,PD1_INHIBITOR_DRUG,,,,,,,,,,,,
PD1_INHIBITOR_STARTED_FOR_PD,stage2,semantic,treatment_start,0.3555,,treatment_name,0.3428,,treatment_start_unit,0.3117,,treatment_start_unit_ontology_term_id,0.272,,treatment_dose,0.2614,
PD1_INHIBITOR_WITH_CELECOXIB,stage2,semantic,treatment_name,0.2781,,treatment_start,0.2408,,treatment_no,0.2167,,treatment_dose,0.1856,,treatment_end,0.1773,
PD1_INHIBITOR_WITH_IMATINIB,stage2,semantic,treatment_name,0.3265,,treatment_start,0.3149,,treatment_no,0.2661,,treatment_dose,0.2559,,treatment_start_unit,0.2505,
PERSON_NEOPLASM_CANCER_STATUS,stage3,value_std,cancer_status,1.0,WITH TUMOR,,,,,,,,,,,,
PFS_STATUS_IO,stage2,semantic,treatment_status,0.3344,,cancer_status,0.301,,vital_status,0.275,,vital_status_ontology_term_id,0.2575,,cancer_status_ontology_term_id,0.2522,
PFS_STATUS_SORAFENIB_TREATMENT,stage2,semantic,treatment_status,0.4679,,treatment_no,0.4511,,treatment_not_applicable,0.4049,,treatment_not_provided,0.3994,,treatment_type,0.399,
PHARM_TX_MITOTANE_ADJUVANT,stage2,semantic,treatment_name,0.3554,,treatment_dose,0.3472,,treatment_type,0.3049,,treatment_status,0.2975,,treatment_dose_unit,0.2864,
PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,stage2,semantic,treatment_name,0.3064,,treatment_dose,0.281,,treatment_type,0.2734,,disease,0.2717,,treatment_no,0.2703,
PHARM_TX_MITOTANE_INDICATOR,stage2,semantic,treatment_dose_unit_ontology_term_id,0.3165,,treatment_dose_unit,0.3034,,treatment_number_unit,0.27,,treatment_status,0.2651,,treatment_status_ontology_term_id,0.2578,
PHARMACEUTICAL_TX_ADJUVANT,stage2,semantic,treatment_name,0.3982,,treatment_dose,0.3584,,treatment_type,0.3424,,treatment_group,0.3276,,treatment_status,0.3222,
PLATINUM_OS_STATUS,stage2,semantic,treatment_status,0.3537,,cancer_status,0.3173,,treatment_status_ontology_term_id,0.2265,,cancer_status_ontology_term_id,0.2109,,treatment_no,0.2032,
PLATINUM_TX,stage2,semantic,location,0.3487,,country,0.2249,,sex,0.1988,,body_site,0.1959,,treatment_group,0.1943,
POAR_COMBINED_CTLA_PD1,stage2,semantic,treatment_number_unit_ontology_term_id,0.2211,,treatment_number_unit,0.2113,,treatment_dose_unit_ontology_term_id,0.2081,,treatment_end_unit_ontology_term_id,0.2053,,treatment_start_unit_ontology_term_id,0.2038,
POST_MAPK_TX,stage2,semantic,location,0.1935,,body_site,0.1685,,sex,0.1675,,country,0.1434,,sex_ontology_term_id,0.1139,
POST_SAMPLE_CHEMOTHERAPY,stage2,semantic,cancer_status,0.461,,treatment_dose,0.4446,,treatment_not_collected,0.4178,,treatment_status,0.4119,,cancer_type_details,0.4036,
POST_SAMPLE_IMMUNOTHERAPY,stage2,semantic,treatment_not_collected,0.4056,,sample_type,0.3684,,treatment_dose,0.3512,,treatment_dose_unit,0.3394,,treatment_name,0.3352,
POST_SAMPLE_TARGETED,stage2,semantic,sample_type,0.5525,,target_condition,0.393,,specimen_type,0.2641,,location,0.2382,,study_design,0.2285,
POST_SAMPLE_TX,stage2,semantic,sample_type,0.5109,,body_site,0.2755,,specimen_type,0.2537,,sample_type_ontology_term_id,0.1986,,study_design,0.1912,
POST_SAMPLE_XRT,stage2,semantic,sample_type,0.5024,,specimen_type,0.265,,study_design,0.225,,sample_type_ontology_term_id,0.2144,,treatment_dose_unit,0.2034,
POSTOPERATIVE_TX,stage2,semantic,treatment_end,0.3124,,treatment_no,0.3047,,treatment_status,0.2916,,treatment_type,0.2874,,treatment_notes,0.276,
PRD_CHEMOTHERAPY,stage2,semantic,cancer_status,0.4739,,cancer_type,0.4344,,treatment_dose,0.4299,,treatment_status,0.42,,cancer_type_details,0.4194,
PRD_HISPANIC,stage2,semantic,ancestry,0.3275,,ancestry_details,0.2712,,location,0.2311,,age_group,0.2231,,ancestry_ontology_term_id,0.2214,
PRD_HORMONE_THERAPY,stage2,semantic,treatment_dose,0.3738,,treatment_status,0.3477,,treatment_type,0.3442,,treatment_name,0.3437,,treatment_no,0.3394,
PRD_OTHER_CANCER_RADIATION,stage2,semantic,cancer_status,0.4757,,cancer_type_details,0.468,,cancer_type,0.4562,,cancer_subtype,0.3794,,treatment_dose,0.3348,
PRD_OTHER_THERAPY,stage2,semantic,treatment_reason,0.4676,,treatment_name,0.4656,,treatment_no,0.4628,,treatment_type,0.4627,,treatment_end,0.4575,
PRD_PROSTATECTOMY,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
PRD_RACE,stage3,value_std,ancestry_details,1.0,CHINESE,,,,,,,,,,,,
PRD_RADIATION,stage2,semantic,treatment_dose_unit,0.342,,treatment_dose,0.3063,,cancer_status,0.2761,,treatment_status,0.2624,,treatment_frequency_unit,0.2544,
PRD_RADIATION_SURGERY,stage2,semantic,treatment_dose,0.3199,,treatment_dose_unit,0.3137,,treatment_status,0.3093,,cancer_status,0.3,,treatment_no,0.2896,
PRD_SURGERY,stage2,semantic,treatment_status,0.3036,,treatment_no,0.2982,,disease,0.2951,,treatment_end,0.2891,,treatment_not_provided,0.2782,
PRD_TREATED_AT_ENROLLMENT,stage2,semantic,treatment_status,0.4172,,treatment_dose_unit,0.3457,,treatment_not_provided,0.3436,,treatment_number_unit,0.3379,,treatment_group,0.3325,
PRE_SAMPLE_CHEMOTHERAPY,stage2,semantic,cancer_status,0.4012,,treatment_dose,0.3842,,treatment_start,0.3745,,treatment_notes,0.3673,,cancer_type,0.3623,
PRE_SAMPLE_IMMUNOTHERAPY,stage2,semantic,treatment_not_collected,0.3588,,sample_type,0.3578,,treatment_start,0.3393,,treatment_start_unit,0.3257,,treatment_dose_unit,0.322,
PRE_SAMPLE_TARGETED,stage2,semantic,sample_type,0.5362,,target_condition,0.457,,specimen_type,0.2766,,target_condition_ontology_term_id,0.2666,,study_design,0.2422,
PRE_SAMPLE_TX,stage2,semantic,sample_type,0.5193,,specimen_type,0.2774,,study_design,0.2086,,target_condition,0.208,,sample_type_ontology_term_id,0.2065,
PRE_SAMPLE_XRT,stage2,semantic,sample_type,0.4797,,specimen_type,0.2565,,target_condition,0.2262,,treatment_start_unit,0.2193,,treatment_number_unit,0.2069,
PREDOM_HISTO_SUBTYPE,stage2,semantic,cancer_subtype,0.426,,cancer_subtype_ontology_term_id,0.342,,cancer_type,0.2815,,sex_ontology_term_id,0.2549,,cancer_type_details,0.2498,
PREDOMINANT_HISTOLOGIC_SUBTYPE,stage2,semantic,cancer_subtype,0.561,,cancer_type_details,0.4528,,cancer_subtype_ontology_term_id,0.4496,,cancer_type,0.4439,,cancer_type_details_ontology_term_id,0.3738,
PRETREATED,stage2,semantic,treatment_start,0.3559,,treatment_status,0.3333,,treatment_type,0.3304,,sex,0.3298,,treatment_no,0.322,
PRETREATMENT_HISTORY,stage2,semantic,ancestry_details,0.3272,,ancestry,0.301,,treatment_start,0.2593,,country_ontology_term_id,0.2223,,treatment_start_unit,0.2171,
PREVIOUS_MAPKI,stage2,semantic,location,0.2433,,sex,0.2258,,age_group,0.1944,,sex_ontology_term_id,0.1894,,oncotree_code,0.1888,
PREVIOUS_TREATMENT,stage2,semantic,treatment_no,0.6771,,treatment_name,0.6729,,treatment_type,0.6574,,treatment_not_provided,0.6519,,treatment_not_applicable,0.6426,
PRIMARY_DIAGNOSIS,stage3,ontology,cancer_type,1.0,PRIMARY_DIAGNOSIS,disease,1.0,PRIMARY_DIAGNOSIS,cancer_type_details,1.0,PRIMARY_DIAGNOSIS,,,,,,
PRIMARY_MELANOMA_SKIN_TYPE,stage3,ontology,body_site,1.0,PRIMARY_MELANOMA_SKIN_TYPE,,,,,,,,,,,,
PRIMARY_RADIATION_THERAPY,stage2,semantic,treatment_dose,0.4901,,treatment_dose_unit,0.447,,treatment_name,0.4263,,treatment_type,0.4184,,treatment_no,0.3816,
PRIMARY_SITE,stage3,ontology,body_site,0.9167,PRIMARY_SITE,,,,,,,,,,,,
PRIMARY_SITE_PATIENT,stage3,ontology,body_site,1.0,PRIMARY_SITE_PATIENT,,,,,,,,,,,,
PRIMARY_SURGERY,stage2,semantic,treatment_no,0.3234,,treatment_type,0.2739,,treatment_not_provided,0.273,,treatment_end,0.2723,,treatment_end_unit,0.2645,
PRIMARY_TUMOR_LOCALIZATION_TYPE,stage3,ontology,body_site,1.0,PRIMARY_TUMOR_LOCALIZATION_TYPE,,,,,,,,,,,,
PRIMARY_TUMOR_LOCATION,stage3,ontology,body_site,1.0,PRIMARY_TUMOR_LOCATION,,,,,,,,,,,,
PRIMARY_TYPE,stage3,ontology,body_site,1.0,PRIMARY_TYPE,,,,,,,,,,,,
PRIOR_ADJUVANT_CHEMO,stage2,semantic,cancer_type,0.3369,,treatment_name,0.3271,,cancer_status,0.3227,,treatment_dose,0.3187,,cancer_type_details,0.3157,
PRIOR_INTRAVESICAL_CHEMOTHERAPY,stage2,semantic,cancer_status,0.385,,cancer_type_details,0.3691,,cancer_type,0.3396,,treatment_name,0.3051,,cancer_subtype,0.2985,
PRIOR_LINES,stage2,semantic,target_condition,0.2144,,sample_type,0.2011,,specimen_type,0.1899,,location,0.1794,,ancestry,0.1745,
PRIOR_LINES_OF_THERAPY,stage2,semantic,treatment_notes,0.595,,treatment_name,0.5769,,treatment_start,0.5642,,treatment_type,0.5623,,treatment_reason,0.5458,
PRIOR_MALIGNANCY_RADIATION_TX,stage2,semantic,cancer_type_details,0.5053,,cancer_status,0.5026,,cancer_type,0.4634,,cancer_subtype,0.4005,,cancer_status_ontology_term_id,0.3248,
PRIOR_MAPK_TX,stage2,semantic,target_condition,0.2125,,target_condition_ontology_term_id,0.1977,,location,0.1827,,location_ontology_term_id,0.1713,,vital_status_ontology_term_id,0.1576,
PRIOR_SYSTEMIC_THERAPIES,stage2,semantic,treatment_type,0.4931,,treatment_name,0.4923,,treatment_start,0.4517,,treatment_no,0.449,,treatment_not_applicable,0.4416,
PRIOR_THERAPY,stage2,semantic,treatment_type,0.5559,,treatment_name,0.5503,,treatment_reason,0.5348,,treatment_start,0.5284,,treatment_notes,0.5184,
PRIOR_TREATMENT,stage3,value_std,treatment_status,1.0,prior therapy,,,,,,,,,,,,
PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,stage2,numeric,treatment_dose,0.4439,,treatment_number,0.3478,,treatment_start,0.3388,,treatment_duration,0.3305,,treatment_end,0.3164,
PRIOR_TX_TO_IMPACT_SAMPLE,stage2,semantic,target_condition,0.2985,,sample_type,0.2926,,target_condition_ontology_term_id,0.2353,,sample_type_ontology_term_id,0.1986,,treatment_dose_unit_ontology_term_id,0.1861,
PRIORRADIATIONFOROTHERCANCER,stage2,semantic,treatment_name,0.3156,,treatment_dose,0.299,,treatment_dose_unit,0.2918,,treatment_dose_unit_ontology_term_id,0.2764,,cancer_status,0.2701,
PROCEDURE,stage2,semantic,treatment_status,0.3431,,treatment_notes,0.3392,,treatment_type,0.3318,,treatment_end_unit,0.3294,,treatment_end,0.3273,
PROCEDURE_TYPE,stage3,value_std,treatment_type,0.75,resection,treatment_status,0.5,resection,specimen_type,0.5,resection,,,,,,
PROTOCOL_AND_TREATMENT_ARM,stage2,semantic,treatment_status,0.6036,,treatment_type,0.5784,,treatment_name,0.577,,treatment_end_unit,0.5494,,treatment_notes,0.5487,
R_CHOP_LIKE_CHEMO,stage2,semantic,treatment_group,0.2839,,cancer_type,0.2831,,treatment_no,0.2807,,treatment_end,0.2724,,treatment_name,0.2681,
RACE,stage3,value_std,ancestry_details,0.9412,SOUTH ASIAN,,,,,,,,,,,,
RACE_CATEGORIZED,stage2,semantic,ancestry,0.3749,,age_group,0.3003,,ancestry_ontology_term_id,0.3002,,ancestry_details,0.2915,,ancestry_details_ontology_term_id,0.286,
RACE_CATEGORY,stage2,semantic,ancestry,0.427,,ancestry_ontology_term_id,0.3332,,ancestry_details,0.3211,,ancestry_details_ontology_term_id,0.3121,,sex_ontology_term_id,0.2995,
RADADJUVANTRX,stage2,semantic,treatment_name,0.3605,,treatment_no,0.3077,,treatment_dose,0.3071,,treatment_group,0.2959,,treatment_type,0.2928,
RADIATION,stage2,semantic,treatment_dose_unit,0.3321,,cancer_status,0.3143,,cancer_type,0.3123,,treatment_dose,0.3011,,cancer_type_details,0.2845,
RADIATION_DOSE,stage2,numeric,treatment_dose,0.8179,,treatment_number,0.4992,,treatment_frequency,0.4432,,treatment_duration,0.3503,,treatment_end,0.2499,
RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,stage2,semantic,cancer_status,0.4026,,cancer_type_details,0.3936,,treatment_dose,0.374,,treatment_dose_unit,0.3714,,cancer_type,0.359,
RADIATION_OR_CHEMOTHERAPY,stage2,semantic,cancer_type,0.5551,,cancer_status,0.5421,,cancer_type_details,0.5361,,treatment_type,0.5122,,treatment_dose,0.4759,
RADIATION_OTHER,stage2,semantic,cancer_type,0.3221,,treatment_dose_unit,0.305,,cancer_type_details,0.2877,,treatment_dose,0.2704,,cancer_status,0.2627,
RADIATION_SITE,stage2,semantic,location,0.3641,,treatment_dose_unit,0.3362,,body_site,0.328,,treatment_dose,0.2513,,treatment_end_unit,0.2478,
RADIATION_THERAPY,stage3,value_std,treatment_status,1.0,Performed,,,,,,,,,,,,
RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,stage2,numeric,treatment_dose,0.6929,,treatment_number,0.4525,,treatment_frequency,0.3425,,treatment_duration,0.2907,,treatment_end,0.2395,
RADIATION_THERAPY_XRT_TYPE,stage2,semantic,treatment_type,0.5105,,cancer_type,0.4483,,treatment_dose_unit,0.4449,,cancer_type_details,0.4224,,treatment_dose,0.4212,
RADIATION_TREATMENT_ADJUVANT,stage3,value_std,treatment_type,1.0,"Radiation Therapy, Unspecified",treatment_status,1.0,"Radiation Therapy, Unspecified",,,,,,,,,
RADIATION_TYPE,stage2,semantic,cancer_type,0.5219,,cancer_type_details,0.4753,,specimen_type,0.4693,,treatment_type,0.4614,,cancer_subtype,0.3563,
RADIATION_TYPE_OTHER,stage2,semantic,cancer_type,0.4735,,treatment_type,0.4482,,specimen_type,0.4287,,cancer_type_details,0.4258,,treatment_dose_unit,0.3131,
RADIO_THERAPY,stage2,semantic,treatment_type,0.4143,,treatment_dose_unit,0.4082,,treatment_name,0.3906,,treatment_dose,0.389,,treatment_no,0.3749,
RADIOTHERAPY,stage2,semantic,treatment_dose,0.5138,,treatment_dose_unit,0.4981,,treatment_name,0.4534,,treatment_type,0.4523,,treatment_no,0.4463,
RADIOTHERAPY_FRACTIONS,stage2,semantic,treatment_dose_unit,0.5628,,treatment_dose,0.5446,,treatment_number_unit,0.4695,,treatment_number,0.46,,treatment_frequency_unit,0.417,
RADIOTHERAPY_TX,stage2,semantic,treatment_dose,0.4696,,treatment_dose_unit,0.4583,,treatment_name,0.4136,,treatment_type,0.4068,,cancer_type,0.3852,
REASON_FOR_TX_DISCONTINUATION,stage3,value_std,treatment_status,1.0,On Treatment,,,,,,,,,,,,
RECEIVED_IO_AFTER_1ST_LINE,stage2,semantic,treatment_start_unit,0.2074,,treatment_start,0.1788,,treatment_end_unit,0.1761,,vital_status,0.1755,,treatment_number_unit,0.1645,
RECEIVED_TARGETED_TX,stage2,semantic,target_condition,0.3214,,target_condition_ontology_term_id,0.2169,,location,0.1981,,treatment_dose_unit_ontology_term_id,0.1644,,body_site,0.1503,
REPORTED_ETHNICITY,stage3,value_std,ancestry_details,1.0,HISPANIC OR LATINO,,,,,,,,,,,,
RESIDUAL_NODAL_DISEASE,stage2,semantic,disease,0.3768,,treatment_status,0.321,,treatment_no,0.321,,treatment_not_provided,0.3141,,age_at_diagnosis,0.308,
RFS_STATUS,stage2,semantic,treatment_status,0.3311,,cancer_status,0.3228,,vital_status,0.3183,,vital_status_ontology_term_id,0.2882,,treatment_status_ontology_term_id,0.2421,
RT_TX_REASON_NOT_COMPLETED,stage2,semantic,treatment_reason,0.2039,,treatment_reason_ontology_term_id,0.1893,,treatment_not_applicable,0.1881,,treatment_not_provided,0.1625,,target_condition_ontology_term_id,0.1598,
RT_TX_REASON_NOT_COMPLETED_OTHER,stage2,semantic,treatment_reason,0.2188,,treatment_not_applicable,0.2053,,treatment_reason_ontology_term_id,0.1995,,treatment_not_provided,0.1764,,treatment_not_collected,0.1747,
RT_TX_TOTAL_DOSE_TO_PELVIS,stage2,numeric,treatment_dose,0.6353,,treatment_number,0.3954,,treatment_frequency,0.2961,,treatment_duration,0.294,,treatment_end,0.2213,
SALICYLATES,stage2,semantic,treatment_name,0.2292,,treatment_type,0.2125,,treatment_no,0.2054,,treatment_notes,0.2036,,country,0.2015,
SALVAGE_CHEMO,stage2,semantic,cancer_status,0.421,,treatment_no,0.3776,,treatment_not_collected,0.3769,,cancer_type,0.3753,,treatment_status,0.3566,
SAMPLE_CLASS,stage3,value_std,specimen_type,0.8333,Resection,,,,,,,,,,,,
SAMPLE_TYPE,stage1,std_exact,sample_type,1.0,,,,,,,,,,,,,
SECOND_LINE_TC_OR_SURGERY,stage3,value_std,treatment_status,1.0,Surgery,,,,,,,,,,,,
SEX,stage1,std_exact,sex,1.0,,,,,,,,,,,,,
SORAFENIB_TREATMENT,stage2,semantic,treatment_no,0.5068,,treatment_name,0.4962,,treatment_type,0.4463,,treatment_dose,0.4298,,treatment_end,0.4278,
SOURCE_TYPE,stage3,ontology,body_site,1.0,SOURCE_TYPE,,,,,,,,,,,,
SPECIAL_HISTOLOGY,stage2,semantic,cancer_type_details,0.4345,,disease,0.4148,,cancer_status,0.4048,,cancer_type,0.3884,,cancer_status_ontology_term_id,0.3479,
SPECIFIC_DX_AT_ACQUISITION_MDSMPN,stage2,semantic,treatment_dose_unit_ontology_term_id,0.2529,,target_condition_ontology_term_id,0.2087,,target_condition,0.2052,,treatment_number_unit_ontology_term_id,0.192,,treatment_dose_unit,0.1809,
SPECIFIC_DX_AT_INCLUSION,stage3,ontology,cancer_type,0.7778,SPECIFIC_DX_AT_INCLUSION,disease,0.7778,SPECIFIC_DX_AT_INCLUSION,cancer_type_details,0.7778,SPECIFIC_DX_AT_INCLUSION,,,,,,
SPECIFIC_TUMOR_LOCATION,stage3,ontology,body_site,1.0,SPECIFIC_TUMOR_LOCATION,,,,,,,,,,,,
SPECIMEN_TYPE,stage1,std_exact,specimen_type,1.0,,,,,,,,,,,,,
STATUS,stage3,value_std,vital_status,1.0,DEAD,,,,,,,,,,,,
STEROIDS,stage2,semantic,sex,0.3645,,disease,0.3398,,treatment_reason,0.3002,,treatment_type,0.2708,,treatment_name,0.2686,
STEROIDS_GT_10MG_DAILY,stage2,semantic,treatment_dose,0.4873,,treatment_dose_unit,0.4088,,treatment_no,0.3696,,treatment_name,0.2969,,treatment_frequency,0.2946,
STEROIDS_WHEN_STARTED_PD1_INHIBITOR,stage2,semantic,treatment_start,0.3378,,treatment_name,0.337,,treatment_dose,0.2813,,treatment_no,0.278,,treatment_start_unit,0.2747,
STREOIDS_DURING_PD1_INHIBITOR,stage2,semantic,treatment_name,0.2876,,treatment_start,0.2665,,treatment_notes,0.2455,,treatment_no,0.2415,,treatment_start_unit,0.2242,
SUBSEQUENT_RX,stage3,value_std,treatment_type,1.0,whole brain radiation therapy as salvage,,,,,,,,,,,,
SUBTYPE,stage3,ontology,cancer_type,1.0,SUBTYPE,disease,1.0,SUBTYPE,cancer_type_details,1.0,SUBTYPE,,,,,,
SUBTYPE_ABBREVIATION,stage3,ontology,cancer_type,1.0,SUBTYPE_ABBREVIATION,disease,1.0,SUBTYPE_ABBREVIATION,cancer_type_details,1.0,SUBTYPE_ABBREVIATION,,,,,,
SUBTYPE_CONSENSUS,stage2,semantic,cancer_subtype,0.4976,,cancer_subtype_ontology_term_id,0.3968,,sample_type,0.3465,,sample_type_ontology_term_id,0.3253,,cancer_type,0.3145,
SUBTYPE_DETAILS,stage3,ontology,cancer_type,0.75,SUBTYPE_DETAILS,disease,0.75,SUBTYPE_DETAILS,cancer_type_details,0.75,SUBTYPE_DETAILS,,,,,,
SUBTYPE_GROUP,stage2,semantic,cancer_subtype,0.5764,,cancer_subtype_ontology_term_id,0.433,,treatment_group,0.407,,sample_type,0.371,,age_group,0.3689,
SURGERY,stage3,value_std,treatment_type,1.0,Mastectomy,,,,,,,,,,,,
SURGERY NUMBER,stage2,numeric,treatment_number,0.5765,,treatment_end,0.2427,,treatment_dose,0.238,,age_at_metastasis,0.2264,,age_at_metastasis_max,0.2196,
SURGERY_ADVANCED_DISEASE,stage2,semantic,disease,0.456,,cancer_status,0.3594,,treatment_status,0.3349,,disease_ontology_term_id,0.3308,,age_at_diagnosis,0.3229,
SURGERY_AT_DX,stage3,value_std,treatment_type,1.0,MASTECTOMY,,,,,,,,,,,,
SURGERY_DATE_RELATIVE_TO_DX_MONTHS,stage2,numeric,treatment_duration,0.4225,,age_at_metastasis,0.2854,,age_at_diagnosis,0.2725,,age_at_metastasis_max,0.2705,,age_at_metastasis_min,0.2689,
SURGERY_FOR_POSITIVE_MARGINS,stage3,value_std,treatment_type,1.0,Lumpectomy,,,,,,,,,,,,
SURGERY_FOR_POSITIVE_MARGINS_OTHER,stage3,value_std,treatment_type,1.0,Mastectomy,specimen_type,0.5,surgical resection,treatment_status,0.5,surgical resection,,,,,,
SURGERY_INDICATION,stage3,value_std,sample_type,1.0,Relapse,,,,,,,,,,,,
SURGERY_PROCEDURE,stage2,semantic,treatment_no,0.3622,,treatment_not_provided,0.3549,,treatment_end,0.3375,,treatment_type,0.3368,,treatment_status,0.3274,
SURGERY_TYPE,stage2,semantic,treatment_type,0.5879,,cancer_type,0.5472,,cancer_type_details,0.5079,,specimen_type,0.4292,,cancer_subtype,0.3935,
SURGICAL_APPROACH_AT_DIAGNOSIS,stage2,semantic,age_at_diagnosis,0.4525,,age_at_diagnosis_min,0.3596,,treatment_type,0.3498,,treatment_status,0.3469,,age_at_diagnosis_max,0.3449,
SURGICAL_PROCEDURE_FIRST,stage3,value_std,treatment_type,1.0,Lumpectomy,,,,,,,,,,,,
SURVIVAL_STATUS,stage3,value_std,vital_status,1.0,DEAD,,,,,,,,,,,,
SYSTEMIC_CHEMO,stage2,semantic,cancer_type,0.4168,,cancer_type_details,0.3851,,cancer_status,0.3696,,treatment_name,0.3685,,treatment_type,0.3601,
SYSTEMIC_THERAPY,stage2,semantic,treatment_type,0.5779,,treatment_name,0.573,,treatment_end,0.537,,treatment_no,0.5305,,treatment_reason,0.5149,
SYSTEMIC_TREATMENT,stage3,ontology,treatment_name,1.0,SYSTEMIC_TREATMENT,,,,,,,,,,,,
TARGET_THERAPY,stage2,semantic,treatment_name,0.5512,,treatment_reason,0.5154,,treatment_type,0.5118,,treatment_group,0.4916,,target_condition,0.4905,
TARGETED_MOLECULAR_THERAPY,stage2,semantic,treatment_name,0.4591,,treatment_dose,0.4018,,treatment_type,0.3778,,treatment_group,0.361,,treatment_end,0.3552,
TARGETED_THERAPY,stage2,semantic,treatment_name,0.5942,,treatment_type,0.5431,,treatment_dose,0.5166,,treatment_reason,0.4921,,treatment_no,0.488,
TARGETED_TX,stage2,semantic,target_condition,0.4137,,target_condition_ontology_term_id,0.2753,,location,0.2523,,sample_type,0.2122,,sex,0.2021,
TAXANE_TX,stage2,semantic,location,0.3361,,ancestry,0.2709,,country,0.261,,ancestry_ontology_term_id,0.244,,ancestry_details,0.2387,
TERT_ALKYLATING_TX,stage2,semantic,oncotree_code,0.1934,,cancer_type,0.1557,,sample_type,0.1533,,cancer_type_details,0.14,,cancer_type_details_ontology_term_id,0.1393,
TERT_ANTHRACYCLINE_TX,stage2,semantic,treatment_name,0.3223,,treatment_dose,0.3178,,cancer_type,0.3131,,treatment_dose_unit,0.292,,treatment_number,0.2893,
TERT_ANTIMETABOLITE_TX,stage2,semantic,treatment_type,0.202,,cancer_type,0.1796,,treatment_no,0.1783,,treatment_not_applicable,0.174,,treatment_notes,0.1565,
TERT_CARBOLATIN_TX,stage2,semantic,cancer_type,0.2074,,oncotree_code,0.203,,treatment_no,0.2017,,location,0.1828,,treatment_notes,0.1761,
TERT_CISPLATIN_TX,stage2,semantic,cancer_type,0.2563,,cancer_type_details,0.2397,,cancer_type_ontology_term_id,0.2267,,cancer_type_details_ontology_term_id,0.2256,,treatment_group,0.2251,
TERT_CYTOTOXIC_TX,stage2,semantic,cancer_type,0.3617,,cancer_type_details,0.3441,,treatment_name,0.3092,,cancer_status,0.3075,,treatment_dose,0.2969,
TERT_IO_TX,stage2,semantic,oncotree_code,0.1767,,body_site,0.1695,,body_site_ontology_term_id,0.1498,,vital_status_ontology_term_id,0.1363,,sex_ontology_term_id,0.1329,
TERT_MICROTUBULE_TX,stage2,semantic,specimen_type,0.1774,,cancer_type,0.1552,,body_site,0.1486,,treatment_dose_unit,0.1484,,treatment_dose,0.1402,
