query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
NUMBER_OF_CYCLES_PEMBROLIZUMAB,stage2,numeric,treatment_number,0.6059,number_of_cycles,treatment_frequency,0.3647,,treatment_dose,0.3126,,treatment_duration,0.295,,treatment_end,0.2416,
NUMBER_OF_CYCLES_PLATINUM,stage2,numeric,treatment_number,0.7224,number_of_cycles,treatment_frequency,0.3178,,age_at_metastasis_max,0.2291,,treatment_dose,0.2272,,treatment_duration,0.2193,
NUMBER_OF_CYCLES_TRASTUZUMAB,stage2,numeric,treatment_number,0.682,number_of_cycles,treatment_frequency,0.3203,,treatment_dose,0.249,,treatment_duration,0.243,,treatment_end,0.1848,
NUMBER_OF_LINES_OF_TREATMENT_FOR_MET_DISEASE,stage2,numeric,treatment_number,0.5918,treatment_count,treatment_frequency,0.471,,treatment_duration,0.4687,total_treatment_time,treatment_dose,0.4585,,treatment_end,0.3754,
NUMBER_OF_PD1_INHIBITOR_INJECTIONS,stage2,semantic,treatment_name,0.4518,pharmaceutical therapy,treatment_dose,0.4285,treatment dosage,treatment_number,0.3838,number of doses,treatment_dose_unit,0.3472,,treatment_number_unit,0.3311,
OFF_TREATMENT,stage2,semantic,treatment_name,0.7369,treatment,treatment_end,0.674,,treatment_notes,0.6444,treatment details,treatment_no,0.6398,,treatment_start,0.6374,
ON_TREATMENT,stage1,std_fuzzy,treatment_no,0.9167,,,,,,,,,,,,,
ONGOING_TREATMENT,stage2,semantic,treatment_name,0.8145,treatment,treatment_end,0.7708,end of treatment,treatment_notes,0.7415,treatment details,treatment_status,0.7046,treatment status,treatment_no,0.6766,
ORAL_CONTRACEPTION,stage2,semantic,sex,0.3634,patient sex,treatment_number,0.3305,cycle,treatment_name,0.284,pharmaceutical,treatment_dose,0.2627,dosage,treatment_no,0.214,
ORIGINAL_DIAGNOSIS_AT_IMPLANT,stage3,ontology,cancer_type,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,disease,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,cancer_type_details,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,,,,,,
OS_FROM_PD1I_STATUS,stage2,semantic,treatment_status,0.3034,status,cancer_status,0.3034,status,vital_status,0.2895,current status,disease,0.2843,icd10,sample_type,0.2835,disease status
OS_NEO_STATUS,stage2,semantic,cancer_status,0.6225,neoplasm status,treatment_status,0.478,status,cancer_type,0.4679,neoplasm type,sample_type,0.4679,neoplasm type,vital_status,0.4667,current status
OS_STATUS,stage2,semantic,treatment_status,0.6302,status,cancer_status,0.6302,status,vital_status,0.5757,current status,sample_type,0.4356,disease status,vital_status_ontology_term_id,0.2317,
OS_STATUS_DMT,stage2,semantic,treatment_status,0.4003,status,cancer_status,0.4003,status,vital_status,0.3564,current status,sample_type,0.3222,disease status,patientId,0.3089,patient uuid
OS_STATUS_IO,stage2,semantic,treatment_status,0.5127,status,cancer_status,0.5127,status,vital_status,0.4518,current status,sample_type,0.3694,disease status,vital_status_ontology_term_id,0.3035,
OS_STATUS_SORAFENIB,stage2,semantic,treatment_status,0.4347,status,cancer_status,0.4347,status,vital_status,0.3684,life status,sample_type,0.3558,disease status,treatment_group,0.3421,treatment arm
OTHER_CONCURRENT_THERAPY,stage2,semantic,treatment_name,0.6864,therapy,treatment_number,0.6847,therapy cycle,treatment_reason,0.6641,therapy phase,treatment_type,0.6641,therapy approach,treatment_status,0.6526,therapy outcome
OTHER_CYTOTOXIC_TX,stage2,semantic,treatment_name,0.4628,chemotherapy,cancer_type,0.4047,tumor type,sample_type,0.4047,tumor type,cancer_type_details,0.4033,tumor type details,cancer_subtype,0.3845,cancer type detailed
OTHER_HYSTERECTOMY_TYPE,stage2,semantic,treatment_name,0.4807,surgery,cancer_type,0.3922,tumor type,sample_type,0.3922,tumor type,treatment_type,0.3828,,specimen_type,0.3719,tissue type
OXALIPLATIN_TX,stage2,semantic,treatment_name,0.4202,chemotherapy,treatment_number,0.3377,dose number,treatment_dose,0.3328,dosage,specimen_type,0.3323,biospecimen type,treatment_notes,0.2739,
PAM50_SUBTYPE,stage3,ontology,cancer_type,1.0,PAM50_SUBTYPE,disease,1.0,PAM50_SUBTYPE,cancer_type_details,1.0,PAM50_SUBTYPE,,,,,,
PARTICIPANT_COUNTRY,stage3,value_std,country,0.9,BULGARIA,,,,,,,,,,,,
PATHOLOGICAL_DIAGNOSIS,stage3,ontology,cancer_type,1.0,PATHOLOGICAL_DIAGNOSIS,disease,1.0,PATHOLOGICAL_DIAGNOSIS,cancer_type_details,1.0,PATHOLOGICAL_DIAGNOSIS,,,,,,
PATHOLOGY_CLASSIFICATION,stage3,ontology,cancer_type,1.0,PATHOLOGY_CLASSIFICATION,disease,1.0,PATHOLOGY_CLASSIFICATION,cancer_type_details,1.0,PATHOLOGY_CLASSIFICATION,,,,,,
PATIENT_AGE_AT_DIAGNOSIS,stage1,alias_exact,age_at_diagnosis,1.0,patient_age_at_diagnosis,,,,,,,,,,,,
PATIENT_TO_UNDERGO_SURGERY,stage2,semantic,treatment_name,0.6855,surgery,age_at_procurement,0.5701,surgical age,cancer_status,0.485,patient status,vital_status,0.485,patient status,sex,0.4744,patient sex
PD1_INHIBITOR,stage3,ontology,treatment_name,1.0,PD1_INHIBITOR,,,,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,stage2,semantic,treatment_name,0.3866,pharmaceutical therapy,patientId,0.3034,bcr patient barcode,treatment_dose,0.2968,prescribed dose,treatment_no,0.2915,,treatment_start,0.2766,
PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,stage2,semantic,treatment_name,0.3732,pharmaceutical therapy,treatment_start,0.3147,,treatment_no,0.2801,,treatment_start_unit,0.2778,,treatment_not_applicable,0.2525,
PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,stage2,semantic,treatment_name,0.3837,pharmaceutical therapy,treatment_dose,0.2987,treatment dosage,treatment_start,0.2954,,treatment_frequency,0.2843,treatment regimen,treatment_no,0.2659,
PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,stage2,semantic,treatment_name,0.3912,pharmaceutical therapy,treatment_start,0.3071,treatment initiation,target_condition,0.289,target disease,treatment_no,0.2676,,treatment_start_unit,0.2176,
PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,stage2,semantic,treatment_name,0.4272,targeted therapy,treatment_dose,0.3991,,treatment_start,0.3687,treatment initiation,treatment_no,0.3675,,treatment_dose_unit,0.3641,
PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,stage2,semantic,treatment_name,0.4318,pharmaceutical therapy,treatment_dose,0.3331,treatment dosage,treatment_start,0.3033,,treatment_no,0.2907,,treatment_start_unit,0.2612,
PD1_INHIBITOR_DRUG,stage3,ontology,treatment_name,1.0,PD1_INHIBITOR_DRUG,,,,,,,,,,,,
PD1_INHIBITOR_STARTED_FOR_PD,stage2,semantic,treatment_name,0.4368,pharmaceutical therapy,treatment_start,0.3555,,target_condition,0.3518,target disease,treatment_start_unit,0.3117,,treatment_start_unit_ontology_term_id,0.272,
PD1_INHIBITOR_WITH_CELECOXIB,stage2,semantic,treatment_name,0.3464,chemotherapy,target_condition,0.265,target disease,treatment_start,0.2408,,treatment_no,0.2167,,treatment_dose,0.1856,
PD1_INHIBITOR_WITH_IMATINIB,stage2,semantic,treatment_name,0.4487,targeted therapy,treatment_start,0.3149,,treatment_no,0.2661,,treatment_dose,0.2559,,treatment_start_unit,0.2505,
PERSON_NEOPLASM_CANCER_STATUS,stage3,value_std,cancer_status,1.0,WITH TUMOR,,,,,,,,,,,,
PFS_STATUS_IO,stage2,semantic,treatment_status,0.4015,status,cancer_status,0.4015,status,vital_status,0.374,current status,sample_type,0.3269,metastatic status,vital_status_ontology_term_id,0.2575,
PFS_STATUS_SORAFENIB_TREATMENT,stage2,semantic,treatment_status,0.4679,treatment status,treatment_no,0.4511,,treatment_notes,0.4473,treatment details,treatment_name,0.4116,treatment,treatment_not_applicable,0.4049,
PHARM_TX_MITOTANE_ADJUVANT,stage2,semantic,treatment_name,0.445,therapeutic agent,treatment_dose,0.3918,prescribed dose,treatment_type,0.3049,,treatment_status,0.2975,,treatment_dose_unit,0.2864,
PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,stage2,semantic,treatment_name,0.4384,therapeutic agent,target_condition,0.3238,target disease,treatment_dose,0.281,,treatment_type,0.2734,,disease,0.2717,
PHARM_TX_MITOTANE_INDICATOR,stage2,semantic,treatment_reason,0.4021,treatment indication,target_condition,0.3853,clinical indication,treatment_number,0.366,dose number,treatment_dose,0.3363,drug dose,treatment_dose_unit_ontology_term_id,0.3165,
PHARMACEUTICAL_TX_ADJUVANT,stage2,semantic,treatment_name,0.5389,pharmaceutical,treatment_dose,0.4306,medication dose,treatment_type,0.3424,,treatment_group,0.3276,,treatment_status,0.3222,
PLATINUM_OS_STATUS,stage2,semantic,treatment_status,0.4967,status,cancer_status,0.4967,status,vital_status,0.4325,current status,patientId,0.3497,pt id,sample_type,0.3346,metastatic status
PLATINUM_TX,stage2,semantic,patientId,0.52,pt id,location,0.3781,facility,cancer_status,0.3009,status,treatment_status,0.3009,status,ancestry,0.2857,heritage
POAR_COMBINED_CTLA_PD1,stage2,semantic,patientId,0.2858,pt id,oncotree_code,0.2421,tumor type code,treatment_reason,0.2412,treatment phase,target_condition,0.2246,target disease,treatment_number_unit_ontology_term_id,0.2211,
POST_MAPK_TX,stage2,semantic,treatment_notes,0.263,free text,location,0.2317,city,cancer_status,0.2276,status,treatment_status,0.2276,status,patientId,0.2112,pt id
POST_SAMPLE_CHEMOTHERAPY,stage2,semantic,treatment_name,0.7683,chemotherapy,sample_count,0.5304,samples per patient,cancer_status,0.461,,sample_type,0.4551,tumor status,treatment_number,0.4463,treatment count
POST_SAMPLE_IMMUNOTHERAPY,stage2,semantic,treatment_name,0.7958,immunotherapy,sample_count,0.4845,samples per patient,treatment_not_collected,0.4056,,treatment_number,0.3814,treatment count,treatment_reason,0.3739,treatment indication
POST_SAMPLE_TARGETED,stage2,semantic,sampleId,0.5831,sample name,sample_type,0.5525,,body_site,0.5438,sample site,specimen_type,0.5187,sample origin,sample_count,0.5005,sample number
POST_SAMPLE_TX,stage2,semantic,body_site,0.5449,sample site,sampleId,0.54,sample name,sample_type,0.5109,,specimen_type,0.4837,sample type detailed,sample_count,0.4738,sample number
POST_SAMPLE_XRT,stage2,semantic,sample_type,0.5024,,sampleId,0.4946,sample name,sample_count,0.469,sample number,specimen_type,0.4688,sample origin,study_design,0.225,
POSTOPERATIVE_TX,stage2,semantic,treatment_name,0.5326,surgery,age_at_procurement,0.4162,surgical age,treatment_end,0.3573,end of treatment,treatment_notes,0.3464,treatment details,cancer_status,0.3207,patient status
PRD_CHEMOTHERAPY,stage2,semantic,treatment_name,0.7027,chemotherapy,cancer_status,0.4739,,sample_type,0.4637,tumor status,cancer_type,0.4608,cancer,cancer_subtype,0.4386,cancer type detailed
PRD_HISPANIC,stage2,semantic,ancestry,0.4063,ethnicity category,ancestry_details,0.3905,ethnicity details,patientId,0.3569,pt id,country,0.3561,nationality,location,0.2311,
PRD_HORMONE_THERAPY,stage2,semantic,treatment_reason,0.4224,therapy phase,treatment_dose,0.4088,therapy dose,treatment_name,0.3974,pharmaceutical therapy,treatment_status,0.3925,therapy status,treatment_number,0.3857,therapy cycle
PRD_OTHER_CANCER_RADIATION,stage2,semantic,treatment_name,0.5392,radiation,cancer_type,0.4821,cancer,cancer_status,0.4757,,cancer_type_details,0.468,,cancer_subtype,0.4597,cancer type detailed
PRD_OTHER_THERAPY,stage2,semantic,treatment_name,0.6134,therapy,treatment_type,0.6042,therapy approach,treatment_status,0.5867,therapy status,treatment_number,0.5851,line of therapy,treatment_reason,0.5802,therapy phase
PRD_PROSTATECTOMY,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
PRD_RACE,stage3,value_std,ancestry_details,1.0,CHINESE,,,,,,,,,,,,
PRD_RADIATION,stage2,semantic,treatment_name,0.6633,radiation,treatment_frequency,0.3784,dose frequency,treatment_number,0.3573,dose number,treatment_dose,0.3507,dose value,treatment_dose_unit,0.342,
PRD_RADIATION_SURGERY,stage2,semantic,treatment_name,0.4728,surgery,age_at_procurement,0.3794,surgical age,treatment_group,0.3585,treatment arm,treatment_dose,0.3257,therapy dose,treatment_status,0.3186,therapy status
PRD_SURGERY,stage2,semantic,treatment_name,0.5466,surgery,age_at_procurement,0.4119,surgical age,disease,0.3815,clinical condition,patientId,0.3722,pt id,treatment_group,0.3676,treatment arm
PRD_TREATED_AT_ENROLLMENT,stage2,semantic,age_at_diagnosis,0.4372,enrollment age,treatment_status,0.4172,,treatment_group,0.4061,treatment cohort,treatment_type,0.4046,treatment class,location,0.3983,enrollment site
PRE_SAMPLE_CHEMOTHERAPY,stage2,semantic,treatment_name,0.7234,chemotherapy,sample_count,0.5006,samples per patient,treatment_start,0.4157,treatment begin date,treatment_group,0.4087,treatment cohort,treatment_frequency,0.4023,treatment regimen
PRE_SAMPLE_IMMUNOTHERAPY,stage2,semantic,treatment_name,0.7169,immunotherapy,sample_count,0.4895,samples per patient,treatment_reason,0.373,treatment indication,treatment_start,0.3682,treatment initiation,sampleId,0.3621,sample uuid
PRE_SAMPLE_TARGETED,stage2,semantic,sampleId,0.5383,sample name,sample_type,0.5362,,specimen_type,0.506,sample origin,sample_count,0.4811,n samples,target_condition,0.457,
PRE_SAMPLE_TX,stage2,semantic,sample_type,0.5193,,specimen_type,0.5137,sample type detailed,sampleId,0.5117,sample name,sample_count,0.4683,sample number,body_site,0.4681,sample site
PRE_SAMPLE_XRT,stage2,semantic,sample_count,0.486,sample number,sample_type,0.4797,,specimen_type,0.4653,sample origin,sampleId,0.4329,sample name,target_condition,0.2262,
PREDOM_HISTO_SUBTYPE,stage2,semantic,cancer_subtype,0.7375,histologic subtype,cancer_type,0.5338,histological type,cancer_subtype_ontology_term_id,0.342,,sex_ontology_term_id,0.2549,,cancer_type_details,0.2498,
PREDOMINANT_HISTOLOGIC_SUBTYPE,stage2,semantic,cancer_subtype,0.9088,histologic subtype,cancer_type,0.7473,histological type,cancer_type_details,0.4528,,cancer_subtype_ontology_term_id,0.4496,,cancer_type_details_ontology_term_id,0.3738,
PRETREATED,stage2,semantic,treatment_name,0.4008,surgery,age_group,0.3886,pediatric adult,vital_status,0.3746,deceased,sex,0.3723,patient sex,cancer_status,0.3598,patient status
PRETREATMENT_HISTORY,stage2,semantic,treatment_name,0.3528,regimen,ancestry,0.347,heritage,ancestry_details,0.3424,ancestral details,treatment_start,0.2983,initiation date,country_ontology_term_id,0.2223,
PREVIOUS_MAPKI,stage2,semantic,treatment_status,0.2972,modified,ancestry,0.2651,descent,cancer_status,0.248,status,location,0.2433,,treatment_notes,0.2391,additional information
PREVIOUS_TREATMENT,stage2,semantic,treatment_name,0.7884,treatment,treatment_notes,0.7535,treatment details,treatment_end,0.7065,last treatment date,treatment_frequency,0.6956,treatment regimen,treatment_no,0.6771,
PRIMARY_DIAGNOSIS,stage1,alias_exact,cancer_type,1.0,primary_diagnosis,,,,,,,,,,,,
PRIMARY_MELANOMA_SKIN_TYPE,stage3,ontology,body_site,1.0,PRIMARY_MELANOMA_SKIN_TYPE,,,,,,,,,,,,
PRIMARY_RADIATION_THERAPY,stage2,semantic,treatment_name,0.5846,radiation,treatment_dose,0.5611,therapy dose,treatment_status,0.5119,therapy status,cancer_type,0.4993,primary cancer type,treatment_type,0.4874,therapy type
PRIMARY_SITE,stage1,alias_exact,body_site,1.0,primary_site,,,,,,,,,,,,
PRIMARY_SITE_PATIENT,stage3,ontology,body_site,1.0,PRIMARY_SITE_PATIENT,,,,,,,,,,,,
PRIMARY_SURGERY,stage2,semantic,treatment_name,0.7026,surgery,disease,0.6008,primary disease,body_site,0.5461,primary anatomic site,cancer_type,0.4998,primary diagnosis,target_condition,0.4812,primary condition
PRIMARY_TUMOR_LOCALIZATION_TYPE,stage3,ontology,body_site,1.0,PRIMARY_TUMOR_LOCALIZATION_TYPE,,,,,,,,,,,,
PRIMARY_TUMOR_LOCATION,stage3,ontology,body_site,1.0,PRIMARY_TUMOR_LOCATION,,,,,,,,,,,,
PRIMARY_TYPE,stage3,ontology,body_site,1.0,PRIMARY_TYPE,,,,,,,,,,,,
PRIOR_ADJUVANT_CHEMO,stage2,semantic,treatment_name,0.5342,chemotherapy,treatment_dose,0.3542,prescribed dose,cancer_subtype,0.3499,cancer type detailed,cancer_type,0.3472,tumor type,sample_type,0.3472,tumor type
PRIOR_INTRAVESICAL_CHEMOTHERAPY,stage2,semantic,treatment_name,0.6943,chemotherapy,cancer_status,0.4626,tumor presence,sample_type,0.4113,tumor status,body_site,0.3852,tumor location,cancer_subtype,0.3838,cancer type detailed
PRIOR_LINES,stage2,numeric,treatment_number,0.5321,line_number,sample_count,0.2423,n_samples,treatment_start,0.1202,,treatment_end,0.0752,,treatment_dose,0.0731,
PRIOR_LINES_OF_THERAPY,stage2,numeric,treatment_number,0.781,line_of_therapy,treatment_duration,0.6088,therapy_duration,treatment_dose,0.6073,therapy_dose,treatment_start,0.5642,,treatment_end,0.5017,
PRIOR_MALIGNANCY_RADIATION_TX,stage2,semantic,cancer_type,0.5837,malignancy type,cancer_status,0.5385,tumor status,sample_type,0.5385,tumor status,treatment_name,0.526,radiation,cancer_type_details,0.5159,tumor type details
PRIOR_MAPK_TX,stage2,semantic,treatment_status,0.2946,sequential,oncotree_code,0.262,primary diagnosis code,ancestry_details,0.2362,ancestral details,location,0.2231,geographic location details,target_condition,0.2211,primary indication
PRIOR_SYSTEMIC_THERAPIES,stage2,semantic,treatment_name,0.5639,targeted therapy,treatment_frequency,0.5592,treatment regimen,treatment_end,0.5544,treatment completion,treatment_status,0.5273,therapy outcome,treatment_reason,0.5256,therapy objective
PRIOR_THERAPY,stage2,semantic,treatment_name,0.7276,therapy,treatment_type,0.7229,therapy approach,treatment_status,0.7051,therapy outcome,treatment_reason,0.6888,therapy objective,treatment_notes,0.6831,therapy description
PRIOR_TREATMENT,stage1,alias_fuzzy,treatment_duration,0.9032,treatment_period,,,,,,,,,,,,
PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,stage2,semantic,treatment_name,0.7147,chemotherapy,treatment_dose,0.465,prescribed dose,treatment_frequency,0.4212,treatment regimen,treatment_end,0.4123,last treatment date,treatment_start,0.4076,treatment begin date
PRIOR_TX_TO_IMPACT_SAMPLE,stage2,semantic,sample_count,0.3317,total samples,sampleId,0.3045,sampleid,sample_type,0.2999,sample origin,specimen_type,0.2999,sample origin,target_condition,0.2985,
PRIORRADIATIONFOROTHERCANCER,stage2,semantic,treatment_name,0.5077,radiation,disease,0.3893,pathology,cancer_status,0.3585,tumor state,cancer_type_details,0.3375,pathology description,cancer_type,0.3332,tumor diagnosis
PROCEDURE,stage2,semantic,treatment_name,0.5452,surgery,treatment_type,0.4462,treatment approach,treatment_status,0.4304,treatment outcome,treatment_notes,0.4286,treatment details,treatment_reason,0.4225,treatment phase
PROCEDURE_TYPE,stage3,value_std,treatment_type,0.75,resection,treatment_status,0.5,resection,specimen_type,0.5,resection,,,,,,
PROTOCOL_AND_TREATMENT_ARM,stage2,semantic,treatment_group,0.8419,treatment arm,treatment_notes,0.637,treatment description,treatment_status,0.6111,treatment response,treatment_reason,0.6068,therapy phase,treatment_type,0.5784,
R_CHOP_LIKE_CHEMO,stage2,semantic,treatment_name,0.5291,chemotherapy,cancer_type,0.3134,cancer,curation_id,0.3024,curationid,treatment_group,0.2839,,treatment_no,0.2807,
RACE,stage1,alias_exact,ancestry,1.0,race,,,,,,,,,,,,
RACE_CATEGORIZED,stage2,semantic,ancestry,0.9184,race category,ancestry_details,0.7666,race subcategory,age_group,0.3003,,ancestry_ontology_term_id,0.3002,,ancestry_details_ontology_term_id,0.286,
RACE_CATEGORY,stage1,alias_exact,ancestry,1.0,race_category,,,,,,,,,,,,
RADADJUVANTRX,stage2,semantic,treatment_name,0.4031,medication name,treatment_dose,0.3477,prescribed dose,treatment_number,0.3453,dose number,treatment_no,0.3077,,treatment_group,0.2959,
RADIATION,stage1,alias_exact,treatment_name,1.0,radiation,,,,,,,,,,,,
RADIATION_DOSE,stage2,numeric,treatment_dose,0.876,dose_value,treatment_number,0.7977,dose_number,treatment_frequency,0.4432,,treatment_duration,0.3503,,treatment_end,0.2499,
RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,stage2,semantic,cancer_type,0.5378,primary cancer type,cancer_status,0.4976,tumor burden,sample_type,0.4663,tumor status,body_site,0.4653,tumor location,treatment_name,0.4564,radiation
RADIATION_OR_CHEMOTHERAPY,stage2,semantic,treatment_name,0.8141,chemotherapy,cancer_type,0.6363,cancer,cancer_status,0.5421,,cancer_type_details,0.5361,,sample_type,0.5245,tumor status
RADIATION_OTHER,stage2,semantic,treatment_name,0.9067,radiation,cancer_type,0.373,cancer,treatment_frequency,0.3526,dose frequency,cancer_status,0.3517,cancer presence,treatment_dose_unit,0.305,
RADIATION_SITE,stage2,semantic,treatment_name,0.6978,radiation,body_site,0.5807,tumor site,location,0.4809,site location,sample_type,0.4717,tumor tissue site,treatment_dose_unit,0.3362,
RADIATION_THERAPY,stage3,value_std,treatment_status,1.0,Performed,,,,,,,,,,,,
RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,stage2,numeric,treatment_dose,0.7239,therapy_dose,treatment_number,0.4525,,treatment_frequency,0.3425,,treatment_duration,0.2907,,treatment_end,0.2395,
RADIATION_THERAPY_XRT_TYPE,stage2,semantic,treatment_type,0.524,therapy type,treatment_name,0.5234,radiation,treatment_dose,0.4809,therapy dose,cancer_type,0.4483,,treatment_dose_unit,0.4449,
RADIATION_TREATMENT_ADJUVANT,stage3,value_std,treatment_type,1.0,"Radiation Therapy, Unspecified",treatment_status,1.0,"Radiation Therapy, Unspecified",,,,,,,,,
RADIATION_TYPE,stage2,semantic,treatment_name,0.8073,radiation,cancer_type,0.5219,,cancer_type_details,0.4986,cancer type description,sample_type,0.4889,tumor type,specimen_type,0.4693,
RADIATION_TYPE_OTHER,stage2,semantic,treatment_name,0.8116,radiation,cancer_type,0.4735,,treatment_type,0.4482,,sample_type,0.4449,tumor type,specimen_type,0.4435,material type
RADIO_THERAPY,stage2,semantic,treatment_name,0.5562,radiation,treatment_type,0.5205,therapy type,treatment_reason,0.5188,therapy phase,treatment_notes,0.4907,therapy description,treatment_dose,0.4897,therapy dose
RADIOTHERAPY,stage2,semantic,treatment_name,0.6854,radiation,treatment_dose,0.5917,therapy dose,treatment_reason,0.5448,therapy phase,treatment_status,0.5419,therapy status,treatment_number,0.5245,therapy cycle
RADIOTHERAPY_FRACTIONS,stage2,numeric,treatment_dose,0.5854,therapy_dose,treatment_number,0.473,treatment_count,treatment_frequency,0.4079,,treatment_duration,0.3529,,treatment_end,0.3302,
RADIOTHERAPY_TX,stage2,semantic,treatment_dose,0.551,therapy dose,treatment_name,0.5502,radiation,treatment_status,0.4862,therapy status,treatment_reason,0.4795,therapy phase,treatment_type,0.4722,therapy type
REASON_FOR_TX_DISCONTINUATION,stage3,value_std,treatment_status,1.0,On Treatment,,,,,,,,,,,,
RECEIVED_IO_AFTER_1ST_LINE,stage2,semantic,treatment_number,0.3925,line number,treatment_status,0.2865,interrupted,vital_status,0.2475,outcome status,cancer_status,0.2147,status,patientId,0.211,patient uuid
RECEIVED_TARGETED_TX,stage2,semantic,target_condition,0.3812,target disease,treatment_name,0.3415,targeted therapy,patientId,0.3375,pt id,treatment_status,0.3168,response,curation_id,0.2884,subject id
REPORTED_ETHNICITY,stage3,value_std,ancestry_details,1.0,HISPANIC OR LATINO,,,,,,,,,,,,
RESIDUAL_NODAL_DISEASE,stage2,semantic,cancer_status,0.7577,residual disease,disease,0.4309,primary disease,cancer_type,0.4102,primary diagnosis,sample_type,0.4013,disease status,age_at_diagnosis,0.3987,age at pathologic diagnosis
RFS_STATUS,stage2,semantic,treatment_status,0.506,status,cancer_status,0.506,status,vital_status,0.4521,current status,sample_type,0.3462,disease status,vital_status_ontology_term_id,0.2882,
RT_TX_REASON_NOT_COMPLETED,stage2,semantic,treatment_status,0.3729,completion status,treatment_end,0.3551,completion date,vital_status,0.2456,outcome status,patientId,0.2384,pt id,cancer_status,0.2381,status
RT_TX_REASON_NOT_COMPLETED_OTHER,stage2,semantic,treatment_status,0.3635,completion status,treatment_end,0.3323,completion date,vital_status,0.2419,outcome status,cancer_status,0.2234,status,patientId,0.2231,pt id
RT_TX_TOTAL_DOSE_TO_PELVIS,stage2,numeric,treatment_dose,0.6649,total_dose,treatment_number,0.3954,,treatment_frequency,0.2961,,treatment_duration,0.294,,treatment_end,0.2213,
SALICYLATES,stage2,semantic,treatment_name,0.4082,compound,specimen_type,0.2805,biosample type,treatment_type,0.2125,,treatment_no,0.2054,,treatment_notes,0.2036,
SALVAGE_CHEMO,stage2,semantic,treatment_name,0.6378,chemotherapy,cancer_type,0.4258,cancer,cancer_status,0.421,,sample_type,0.4102,tumor status,treatment_end,0.3985,treatment completion
SAMPLE_CLASS,stage3,value_std,specimen_type,0.8333,Resection,,,,,,,,,,,,
SAMPLE_TYPE,stage1,std_exact,sample_type,1.0,,,,,,,,,,,,,
SECOND_LINE_TC_OR_SURGERY,stage3,value_std,treatment_status,1.0,Surgery,,,,,,,,,,,,
SEX,stage1,std_exact,sex,1.0,,,,,,,,,,,,,
SORAFENIB_TREATMENT,stage2,semantic,treatment_name,0.5279,treatment,treatment_notes,0.5104,treatment details,treatment_no,0.5068,,treatment_group,0.4624,treatment arm,treatment_status,0.4601,treatment outcome
SOURCE_TYPE,stage3,ontology,body_site,1.0,SOURCE_TYPE,,,,,,,,,,,,
SPECIAL_HISTOLOGY,stage2,semantic,cancer_type,0.8673,histology,cancer_type_details,0.8477,histology details,cancer_subtype,0.7615,histology subtype,disease,0.6493,pathology,cancer_status,0.4048,
SPECIFIC_DX_AT_ACQUISITION_MDSMPN,stage2,semantic,disease,0.2914,icd code,treatment_number,0.2615,dose number,treatment_dose_unit_ontology_term_id,0.2529,,treatment_dose,0.2426,dose value,sampleId,0.2162,sample uuid
SPECIFIC_DX_AT_INCLUSION,stage3,ontology,cancer_type,0.7778,SPECIFIC_DX_AT_INCLUSION,disease,0.7778,SPECIFIC_DX_AT_INCLUSION,cancer_type_details,0.7778,SPECIFIC_DX_AT_INCLUSION,,,,,,
SPECIFIC_TUMOR_LOCATION,stage3,ontology,body_site,1.0,SPECIFIC_TUMOR_LOCATION,,,,,,,,,,,,
SPECIMEN_TYPE,stage1,std_exact,specimen_type,1.0,,,,,,,,,,,,,
STATUS,stage1,alias_exact,cancer_status,1.0,status,treatment_status,1.0,status,,,,,,,,,
STEROIDS,stage2,semantic,treatment_name,0.5012,drug,sex,0.3645,,patientId,0.349,patid,treatment_group,0.3465,arm,disease,0.3398,
STEROIDS_GT_10MG_DAILY,stage2,semantic,treatment_dose,0.6367,daily dose,treatment_frequency,0.5088,doses per week,treatment_dose_unit,0.4088,,treatment_no,0.3696,,treatment_name,0.2969,
STEROIDS_WHEN_STARTED_PD1_INHIBITOR,stage2,semantic,treatment_name,0.416,pharmaceutical therapy,target_condition,0.3644,target disease,treatment_start,0.3427,first treatment date,treatment_dose,0.2813,,treatment_no,0.278,
STREOIDS_DURING_PD1_INHIBITOR,stage2,semantic,treatment_name,0.3467,pharmaceutical therapy,target_condition,0.2911,target disease,treatment_start,0.2665,,treatment_notes,0.2455,,treatment_no,0.2415,
SUBSEQUENT_RX,stage3,value_std,treatment_type,1.0,whole brain radiation therapy as salvage,,,,,,,,,,,,
