iri,ontology_name,ontology_prefix,short_form,description,label,obo_id,type
http://purl.obolibrary.org/obo/NCIT_C43316,ncit,NCIT,NCIT_C43316,,Malignant Outer Hair Sheath and Infundibulum Neoplasm,NCIT:C43316,class
http://purl.obolibrary.org/obo/NCIT_C4270,ncit,NCIT,NCIT_C4270,,Malignant Ovarian Brenner Tumor,NCIT:C4270,class
http://purl.obolibrary.org/obo/NCIT_C40077,ncit,NCIT,NCIT_C40077,,Malignant Ovarian Clear Cell Tumor,NCIT:C40077,class
http://purl.obolibrary.org/obo/NCIT_C40051,ncit,NCIT,NCIT_C40051,,Malignant Ovarian Endometrioid Tumor,NCIT:C40051,class
http://purl.obolibrary.org/obo/NCIT_C40026,ncit,NCIT,NCIT_C40026,,Malignant Ovarian Epithelial Tumor,NCIT:C40026,class
http://purl.obolibrary.org/obo/NCIT_C4514,ncit,NCIT,NCIT_C4514,,Malignant Ovarian Germ Cell Tumor,NCIT:C4514,class
http://purl.obolibrary.org/obo/NCIT_C8403,ncit,NCIT,NCIT_C8403,,Malignant Ovarian Granulosa Cell Tumor,NCIT:C8403,class
http://purl.obolibrary.org/obo/NCIT_C6263,ncit,NCIT,NCIT_C6263,,Malignant Ovarian Luteinized Thecoma,NCIT:C6263,class
http://purl.obolibrary.org/obo/NCIT_C40033,ncit,NCIT,NCIT_C40033,,Malignant Ovarian Mucinous Tumor,NCIT:C40033,class
http://purl.obolibrary.org/obo/NCIT_C7431,ncit,NCIT,NCIT_C7431,,Malignant Ovarian Neoplasm,NCIT:C7431,class
http://purl.obolibrary.org/obo/NCIT_C40025,ncit,NCIT,NCIT_C40025,,Malignant Ovarian Serous Tumor,NCIT:C40025,class
http://purl.obolibrary.org/obo/NCIT_C8053,ncit,NCIT,NCIT_C8053,,Malignant Ovarian Sex Cord-Stromal Tumor,NCIT:C8053,class
http://purl.obolibrary.org/obo/NCIT_C39981,ncit,NCIT,NCIT_C39981,,Malignant Ovarian Steroid Cell Tumor,NCIT:C39981,class
http://purl.obolibrary.org/obo/NCIT_C39995,ncit,NCIT,NCIT_C39995,,Malignant Ovarian Teratoma,NCIT:C39995,class
http://purl.obolibrary.org/obo/NCIT_C6929,ncit,NCIT,NCIT_C6929,,Malignant Ovarian Thecoma,NCIT:C6929,class
http://purl.obolibrary.org/obo/NCIT_C3530,ncit,NCIT,NCIT_C3530,,Malignant Palate Neoplasm,NCIT:C3530,class
http://purl.obolibrary.org/obo/NCIT_C67458,ncit,NCIT,NCIT_C67458,,Malignant Pancreatic Gastrinoma,NCIT:C67458,class
http://purl.obolibrary.org/obo/NCIT_C65187,ncit,NCIT,NCIT_C65187,,Malignant Pancreatic Glucagonoma,NCIT:C65187,class
http://purl.obolibrary.org/obo/NCIT_C65186,ncit,NCIT,NCIT_C65186,,Malignant Pancreatic Insulinoma,NCIT:C65186,class
http://purl.obolibrary.org/obo/NCIT_C9005,ncit,NCIT,NCIT_C9005,,Malignant Pancreatic Neoplasm,NCIT:C9005,class
http://purl.obolibrary.org/obo/NCIT_C67369,ncit,NCIT,NCIT_C67369,,Malignant Pancreatic Somatostatinoma,NCIT:C67369,class
http://purl.obolibrary.org/obo/NCIT_C67461,ncit,NCIT,NCIT_C67461,,Malignant Pancreatic Vipoma,NCIT:C67461,class
http://purl.obolibrary.org/obo/NCIT_C7487,ncit,NCIT,NCIT_C7487,,Malignant Paranasal Sinus Neoplasm,NCIT:C7487,class
http://purl.obolibrary.org/obo/NCIT_C162823,ncit,NCIT,NCIT_C162823,,Malignant Parapharyngeal Neoplasm,NCIT:C162823,class
http://purl.obolibrary.org/obo/NCIT_C192139,ncit,NCIT,NCIT_C192139,,Malignant Paratesticular Neoplasm,NCIT:C192139,class
http://purl.obolibrary.org/obo/NCIT_C9322,ncit,NCIT,NCIT_C9322,,Malignant Parathyroid Gland Neoplasm,NCIT:C9322,class
http://purl.obolibrary.org/obo/NCIT_C5945,ncit,NCIT,NCIT_C5945,,Malignant Parotid Gland Mixed Tumor,NCIT:C5945,class
http://purl.obolibrary.org/obo/NCIT_C3525,ncit,NCIT,NCIT_C3525,,Malignant Parotid Gland Neoplasm,NCIT:C3525,class
http://purl.obolibrary.org/obo/NCIT_C121792,ncit,NCIT,NCIT_C121792,,Malignant PEComa,NCIT:C121792,class
http://purl.obolibrary.org/obo/NCIT_C156715,ncit,NCIT,NCIT_C156715,,Malignant Pelvic Neoplasm,NCIT:C156715,class
http://purl.obolibrary.org/obo/NCIT_C7547,ncit,NCIT,NCIT_C7547,,Malignant Penile Neoplasm,NCIT:C7547,class
http://purl.obolibrary.org/obo/NCIT_C147104,ncit,NCIT,NCIT_C147104,,Malignant Pericardial Germ Cell Tumor,NCIT:C147104,class
http://purl.obolibrary.org/obo/NCIT_C4567,ncit,NCIT,NCIT_C4567,,Malignant Pericardial Neoplasm,NCIT:C4567,class
http://purl.obolibrary.org/obo/NCIT_C7753,ncit,NCIT,NCIT_C7753,,Malignant Pericarditis,NCIT:C7753,class
http://purl.obolibrary.org/obo/NCIT_C6530,ncit,NCIT,NCIT_C6530,,Malignant Pericytic Neoplasm,NCIT:C6530,class
http://purl.obolibrary.org/obo/NCIT_C207066,ncit,NCIT,NCIT_C207066,,Malignant Perineurioma,NCIT:C207066,class
http://purl.obolibrary.org/obo/NCIT_C208472,ncit,NCIT,NCIT_C208472,,Malignant Periorbital Neoplasm,NCIT:C208472,class
http://purl.obolibrary.org/obo/NCIT_C172624,ncit,NCIT,NCIT_C172624,,Malignant Peripheral Nerve Sheath Tumor of the Skin,NCIT:C172624,class
http://purl.obolibrary.org/obo/NCIT_C92647,ncit,NCIT,NCIT_C92647,,Malignant Peripheral Nerve Sheath Tumor with Mesenchymal Differentiation,NCIT:C92647,class
http://purl.obolibrary.org/obo/NCIT_C3798,ncit,NCIT,NCIT_C3798,,Malignant Peripheral Nerve Sheath Tumor,NCIT:C3798,class
http://purl.obolibrary.org/obo/NCIT_C4961,ncit,NCIT,NCIT_C4961,,Malignant Peripheral Nervous System Neoplasm,NCIT:C4961,class
http://purl.obolibrary.org/obo/NCIT_C156711,ncit,NCIT,NCIT_C156711,,Malignant Peritoneal and Retroperitoneal Neoplasm,NCIT:C156711,class
http://purl.obolibrary.org/obo/NCIT_C3538,ncit,NCIT,NCIT_C3538,,Malignant Peritoneal Neoplasm,NCIT:C3538,class
http://purl.obolibrary.org/obo/NCIT_C7545,ncit,NCIT,NCIT_C7545,,Malignant Pharyngeal Neoplasm,NCIT:C7545,class
http://purl.obolibrary.org/obo/NCIT_C121789,ncit,NCIT,NCIT_C121789,,Malignant Phosphaturic Mesenchymal Tumor,NCIT:C121789,class
http://purl.obolibrary.org/obo/NCIT_C4275,ncit,NCIT,NCIT_C4275,,Malignant Phyllodes Tumor,NCIT:C4275,class
http://purl.obolibrary.org/obo/NCIT_C6767,ncit,NCIT,NCIT_C6767,,Malignant Pineal Region Germ Cell Tumor,NCIT:C6767,class
http://purl.obolibrary.org/obo/NCIT_C3573,ncit,NCIT,NCIT_C3573,,Malignant Pineal Region Neoplasm,NCIT:C3573,class
http://purl.obolibrary.org/obo/NCIT_C4769,ncit,NCIT,NCIT_C4769,,Malignant Pituitary Gland Neoplasm,NCIT:C4769,class
http://purl.obolibrary.org/obo/NCIT_C3555,ncit,NCIT,NCIT_C3555,,Malignant Placental Neoplasm,NCIT:C3555,class
http://purl.obolibrary.org/obo/NCIT_C3547,ncit,NCIT,NCIT_C3547,,Malignant Pleural Neoplasm,NCIT:C3547,class
http://purl.obolibrary.org/obo/NCIT_C213601,ncit,NCIT,NCIT_C213601,,Malignant Pleural Solitary Fibrous Tumor,NCIT:C213601,class
http://purl.obolibrary.org/obo/NCIT_C9323,ncit,NCIT,NCIT_C9323,,Malignant Postcricoid Neoplasm,NCIT:C9323,class
http://purl.obolibrary.org/obo/NCIT_C3524,ncit,NCIT,NCIT_C3524,,Malignant Posterior Tongue Neoplasm,NCIT:C3524,class
http://purl.obolibrary.org/obo/NCIT_C215192,ncit,NCIT,NCIT_C215192,,Malignant Prepuce Neoplasm,NCIT:C215192,class
http://purl.obolibrary.org/obo/NCIT_C43327,ncit,NCIT,NCIT_C43327,,Malignant Proliferating Trichilemmal Tumor,NCIT:C43327,class
http://purl.obolibrary.org/obo/NCIT_C7378,ncit,NCIT,NCIT_C7378,,Malignant Prostate Neoplasm,NCIT:C7378,class
http://purl.obolibrary.org/obo/NCIT_C5531,ncit,NCIT,NCIT_C5531,,Malignant Prostate Phyllodes Tumor,NCIT:C5531,class
http://purl.obolibrary.org/obo/NCIT_C161580,ncit,NCIT,NCIT_C161580,,Malignant Prostate Solitary Fibrous Tumor,NCIT:C161580,class
http://purl.obolibrary.org/obo/NCIT_C5380,ncit,NCIT,NCIT_C5380,,Malignant Pulmonary Artery Neoplasm,NCIT:C5380,class
http://purl.obolibrary.org/obo/NCIT_C5383,ncit,NCIT,NCIT_C5383,,Malignant Pulmonary Vein Neoplasm,NCIT:C5383,class
http://purl.obolibrary.org/obo/NCIT_C188051,ncit,NCIT,NCIT_C188051,,Malignant Pylorus Neoplasm,NCIT:C188051,class
http://purl.obolibrary.org/obo/NCIT_C3531,ncit,NCIT,NCIT_C3531,,Malignant Pyriform Fossa Neoplasm,NCIT:C3531,class
http://purl.obolibrary.org/obo/NCIT_C7418,ncit,NCIT,NCIT_C7418,,Malignant Rectal Neoplasm,NCIT:C7418,class
http://purl.obolibrary.org/obo/NCIT_C7420,ncit,NCIT,NCIT_C7420,,Malignant Rectosigmoid Neoplasm,NCIT:C7420,class
http://purl.obolibrary.org/obo/NCIT_C7525,ncit,NCIT,NCIT_C7525,,Malignant Renal Pelvis Neoplasm,NCIT:C7525,class
http://purl.obolibrary.org/obo/NCIT_C36076,ncit,NCIT,NCIT_C36076,,Malignant Reproductive System Neoplasm,NCIT:C36076,class
http://purl.obolibrary.org/obo/NCIT_C4571,ncit,NCIT,NCIT_C4571,,Malignant Respiratory System Neoplasm,NCIT:C4571,class
http://purl.obolibrary.org/obo/NCIT_C3216,ncit,NCIT,NCIT_C3216,,Malignant Retinal Neoplasm,NCIT:C3216,class
http://purl.obolibrary.org/obo/NCIT_C136410,ncit,NCIT,NCIT_C136410,,Malignant Retroperitoneal Germ Cell Tumor,NCIT:C136410,class
http://purl.obolibrary.org/obo/NCIT_C3537,ncit,NCIT,NCIT_C3537,,Malignant Retroperitoneal Neoplasm,NCIT:C3537,class
http://purl.obolibrary.org/obo/NCIT_C162828,ncit,NCIT,NCIT_C162828,,Malignant Retropharyngeal Neoplasm,NCIT:C162828,class
http://purl.obolibrary.org/obo/NCIT_C217295,ncit,NCIT,NCIT_C217295,,Malignant Sacral Spine Neoplasm,NCIT:C217295,class
http://purl.obolibrary.org/obo/NCIT_C213596,ncit,NCIT,NCIT_C213596,,Malignant Sacrococcygeal Germ Cell Tumor,NCIT:C213596,class
http://purl.obolibrary.org/obo/NCIT_C217294,ncit,NCIT,NCIT_C217294,,Malignant Sacrococcygeal Neoplasm,NCIT:C217294,class
http://purl.obolibrary.org/obo/NCIT_C3811,ncit,NCIT,NCIT_C3811,,Malignant Salivary Gland Neoplasm,NCIT:C3811,class
http://purl.obolibrary.org/obo/NCIT_C3560,ncit,NCIT,NCIT_C3560,,Malignant Scrotal Neoplasm,NCIT:C3560,class
http://purl.obolibrary.org/obo/NCIT_C8409,ncit,NCIT,NCIT_C8409,,Malignant Sebaceous Gland Neoplasm,NCIT:C8409,class
http://purl.obolibrary.org/obo/NCIT_C214899,ncit,NCIT,NCIT_C214899,,Malignant Sellar Germ Cell Tumor,NCIT:C214899,class
http://purl.obolibrary.org/obo/NCIT_C161644,ncit,NCIT,NCIT_C161644,,Malignant Seminal Vesicle Neoplasm,NCIT:C161644,class
http://purl.obolibrary.org/obo/NCIT_C67006,ncit,NCIT,NCIT_C67006,,Malignant Sertoli Cell Tumor,NCIT:C67006,class
http://purl.obolibrary.org/obo/NCIT_C67561,ncit,NCIT,NCIT_C67561,,Malignant Sex Cord-Stromal Tumor,NCIT:C67561,class
http://purl.obolibrary.org/obo/NCIT_C213278,ncit,NCIT,NCIT_C213278,,Malignant Sigmoid Colon Neoplasm,NCIT:C213278,class
http://purl.obolibrary.org/obo/NCIT_C202984,ncit,NCIT,NCIT_C202984,,Malignant Sinonasal Germ Cell Tumor,NCIT:C202984,class
http://purl.obolibrary.org/obo/NCIT_C173097,ncit,NCIT,NCIT_C173097,,Malignant Sinonasal Neoplasm,NCIT:C173097,class
http://purl.obolibrary.org/obo/NCIT_C173176,ncit,NCIT,NCIT_C173176,,Malignant Sinonasal Soft Tissue Neoplasm,NCIT:C173176,class
http://purl.obolibrary.org/obo/NCIT_C6516,ncit,NCIT,NCIT_C6516,,Malignant Skeletal Muscle Neoplasm,NCIT:C6516,class
http://purl.obolibrary.org/obo/NCIT_C4573,ncit,NCIT,NCIT_C4573,,Malignant Skin Adnexal Neoplasm,NCIT:C4573,class
http://purl.obolibrary.org/obo/NCIT_C5614,ncit,NCIT,NCIT_C5614,,Malignant Skin Granular Cell Tumor,NCIT:C5614,class
http://purl.obolibrary.org/obo/NCIT_C4493,ncit,NCIT,NCIT_C4493,,Malignant Skin Hemangiopericytoma,NCIT:C4493,class
http://purl.obolibrary.org/obo/NCIT_C2920,ncit,NCIT,NCIT_C2920,,Malignant Skin Neoplasm,NCIT:C2920,class
http://purl.obolibrary.org/obo/NCIT_C27529,ncit,NCIT,NCIT_C27529,,Malignant Skin Vascular Neoplasm,NCIT:C27529,class
http://purl.obolibrary.org/obo/NCIT_C155791,ncit,NCIT,NCIT_C155791,,Malignant Skull Base Neoplasm,NCIT:C155791,class
http://purl.obolibrary.org/obo/NCIT_C155790,ncit,NCIT,NCIT_C155790,,Malignant Skull Neoplasm,NCIT:C155790,class
http://purl.obolibrary.org/obo/NCIT_C211868,ncit,NCIT,NCIT_C211868,,Malignant Small Intestinal Gastrointestinal Stromal Tumor,NCIT:C211868,class
http://purl.obolibrary.org/obo/NCIT_C7523,ncit,NCIT,NCIT_C7523,,Malignant Small Intestinal Neoplasm,NCIT:C7523,class
http://purl.obolibrary.org/obo/NCIT_C3529,ncit,NCIT,NCIT_C3529,,Malignant Soft Palate Neoplasm,NCIT:C3529,class
http://purl.obolibrary.org/obo/NCIT_C6588,ncit,NCIT,NCIT_C6588,,Malignant Soft Tissue Neoplasm of Uncertain Differentiation,NCIT:C6588,class
http://purl.obolibrary.org/obo/NCIT_C4867,ncit,NCIT,NCIT_C4867,,Malignant Soft Tissue Neoplasm,NCIT:C4867,class
http://purl.obolibrary.org/obo/NCIT_C132146,ncit,NCIT,NCIT_C132146,,Malignant Solid Neoplasm,NCIT:C132146,class
http://purl.obolibrary.org/obo/NCIT_C6894,ncit,NCIT,NCIT_C6894,,Malignant Solitary Fibrous Tumor,NCIT:C6894,class
http://purl.obolibrary.org/obo/NCIT_C65190,ncit,NCIT,NCIT_C65190,,Malignant Somatostatinoma,NCIT:C65190,class
http://purl.obolibrary.org/obo/NCIT_C3559,ncit,NCIT,NCIT_C3559,,Malignant Spermatic Cord Neoplasm,NCIT:C3559,class
http://purl.obolibrary.org/obo/NCIT_C3543,ncit,NCIT,NCIT_C3543,,Malignant Sphenoid Sinus Neoplasm,NCIT:C3543,class
http://purl.obolibrary.org/obo/NCIT_C3572,ncit,NCIT,NCIT_C3572,,Malignant Spinal Cord Neoplasm,NCIT:C3572,class
http://purl.obolibrary.org/obo/NCIT_C215184,ncit,NCIT,NCIT_C215184,,Malignant Spinal Neoplasm,NCIT:C215184,class
http://purl.obolibrary.org/obo/NCIT_C27091,ncit,NCIT,NCIT_C27091,,Malignant Spindle Cell Neoplasm,NCIT:C27091,class
http://purl.obolibrary.org/obo/NCIT_C3539,ncit,NCIT,NCIT_C3539,,Malignant Splenic Neoplasm,NCIT:C3539,class
http://purl.obolibrary.org/obo/NCIT_C7292,ncit,NCIT,NCIT_C7292,,Malignant Splenic Soft Tissue Neoplasm,NCIT:C7292,class
http://purl.obolibrary.org/obo/NCIT_C8408,ncit,NCIT,NCIT_C8408,,Malignant Sternal Neoplasm,NCIT:C8408,class
http://purl.obolibrary.org/obo/NCIT_C3546,ncit,NCIT,NCIT_C3546,,Malignant Subglottis Neoplasm,NCIT:C3546,class
http://purl.obolibrary.org/obo/NCIT_C3527,ncit,NCIT,NCIT_C3527,,Malignant Sublingual Gland Neoplasm,NCIT:C3527,class
http://purl.obolibrary.org/obo/NCIT_C5944,ncit,NCIT,NCIT_C5944,,Malignant Submandibular Gland Mixed Tumor,NCIT:C5944,class
http://purl.obolibrary.org/obo/NCIT_C3526,ncit,NCIT,NCIT_C3526,,Malignant Submandibular Gland Neoplasm,NCIT:C3526,class
http://purl.obolibrary.org/obo/NCIT_C7527,ncit,NCIT,NCIT_C7527,,Malignant Superior Sulcus Neoplasm,NCIT:C7527,class
http://purl.obolibrary.org/obo/NCIT_C5379,ncit,NCIT,NCIT_C5379,,Malignant Superior Vena Cava Neoplasm,NCIT:C5379,class
http://purl.obolibrary.org/obo/NCIT_C3545,ncit,NCIT,NCIT_C3545,,Malignant Supraglottis Neoplasm,NCIT:C3545,class
http://purl.obolibrary.org/obo/NCIT_C4964,ncit,NCIT,NCIT_C4964,,Malignant Supratentorial Neoplasm,NCIT:C4964,class
http://purl.obolibrary.org/obo/NCIT_C4810,ncit,NCIT,NCIT_C4810,,Malignant Sweat Gland Neoplasm,NCIT:C4810,class
http://purl.obolibrary.org/obo/NCIT_C6531,ncit,NCIT,NCIT_C6531,,Malignant Synovial Neoplasm,NCIT:C6531,class
http://purl.obolibrary.org/obo/NCIT_C6535,ncit,NCIT,NCIT_C6535,,Malignant Tenosynovial Giant Cell Tumor,NCIT:C6535,class
http://purl.obolibrary.org/obo/NCIT_C4287,ncit,NCIT,NCIT_C4287,,Malignant Teratoma,NCIT:C4287,class
http://purl.obolibrary.org/obo/NCIT_C9063,ncit,NCIT,NCIT_C9063,,Malignant Testicular Germ Cell Tumor,NCIT:C9063,class
http://purl.obolibrary.org/obo/NCIT_C39942,ncit,NCIT,NCIT_C39942,,Malignant Testicular Leydig Cell Tumor,NCIT:C39942,class
http://purl.obolibrary.org/obo/NCIT_C7251,ncit,NCIT,NCIT_C7251,,Malignant Testicular Neoplasm,NCIT:C7251,class
http://purl.obolibrary.org/obo/NCIT_C5027,ncit,NCIT,NCIT_C5027,,Malignant Testicular Non-Seminomatous Germ Cell Tumor,NCIT:C5027,class
http://purl.obolibrary.org/obo/NCIT_C6523,ncit,NCIT,NCIT_C6523,,Malignant Testicular Sertoli Cell Tumor,NCIT:C6523,class
http://purl.obolibrary.org/obo/NCIT_C39948,ncit,NCIT,NCIT_C39948,,Malignant Testicular Sex Cord-Stromal Tumor,NCIT:C39948,class
http://purl.obolibrary.org/obo/NCIT_C4576,ncit,NCIT,NCIT_C4576,,Malignant Thalamic Neoplasm,NCIT:C4576,class
http://purl.obolibrary.org/obo/NCIT_C3576,ncit,NCIT,NCIT_C3576,,Malignant Thoracic Neoplasm,NCIT:C3576,class
http://purl.obolibrary.org/obo/NCIT_C217296,ncit,NCIT,NCIT_C217296,,Malignant Thoracic Spine Neoplasm,NCIT:C217296,class
http://purl.obolibrary.org/obo/NCIT_C7612,ncit,NCIT,NCIT_C7612,,Malignant Thymoma,NCIT:C7612,class
http://purl.obolibrary.org/obo/NCIT_C4962,ncit,NCIT,NCIT_C4962,,Malignant Thymus Neoplasm,NCIT:C4962,class
http://purl.obolibrary.org/obo/NCIT_C7510,ncit,NCIT,NCIT_C7510,,Malignant Thyroid Gland Neoplasm,NCIT:C7510,class
http://purl.obolibrary.org/obo/NCIT_C9345,ncit,NCIT,NCIT_C9345,,Malignant Tongue Neoplasm,NCIT:C9345,class
http://purl.obolibrary.org/obo/NCIT_C7404,ncit,NCIT,NCIT_C7404,,Malignant Tonsillar Neoplasm,NCIT:C7404,class
http://purl.obolibrary.org/obo/NCIT_C9346,ncit,NCIT,NCIT_C9346,,Malignant Tracheal Neoplasm,NCIT:C9346,class
http://purl.obolibrary.org/obo/NCIT_C4335,ncit,NCIT,NCIT_C4335,,Malignant Triton Tumor,NCIT:C4335,class
http://purl.obolibrary.org/obo/NCIT_C66778,ncit,NCIT,NCIT_C66778,,Malignant Trophoblastic Teratoma,NCIT:C66778,class
http://purl.obolibrary.org/obo/NCIT_C65154,ncit,NCIT,NCIT_C65154,,"Malignant Tumor, Small Cell Type",NCIT:C65154,class
http://purl.obolibrary.org/obo/NCIT_C7999,ncit,NCIT,NCIT_C7999,,Malignant Type A Thymoma,NCIT:C7999,class
http://purl.obolibrary.org/obo/NCIT_C6886,ncit,NCIT,NCIT_C6886,,Malignant Type AB Thymoma,NCIT:C6886,class
http://purl.obolibrary.org/obo/NCIT_C7996,ncit,NCIT,NCIT_C7996,,Malignant Type B1 Thymoma,NCIT:C7996,class
http://purl.obolibrary.org/obo/NCIT_C6889,ncit,NCIT,NCIT_C6889,,Malignant Type B2 Thymoma,NCIT:C6889,class
http://purl.obolibrary.org/obo/NCIT_C7543,ncit,NCIT,NCIT_C7543,,Malignant Ureter Neoplasm,NCIT:C7543,class
http://purl.obolibrary.org/obo/NCIT_C7507,ncit,NCIT,NCIT_C7507,,Malignant Urethral Neoplasm,NCIT:C7507,class
http://purl.obolibrary.org/obo/NCIT_C9297,ncit,NCIT,NCIT_C9297,,Malignant Urinary System Neoplasm,NCIT:C9297,class
http://purl.obolibrary.org/obo/NCIT_C192668,ncit,NCIT,NCIT_C192668,,Malignant Urinary Tract Neoplasm,NCIT:C192668,class
http://purl.obolibrary.org/obo/NCIT_C6311,ncit,NCIT,NCIT_C6311,,Malignant Uterine Corpus Mixed Epithelial and Mesenchymal Neoplasm,NCIT:C6311,class
http://purl.obolibrary.org/obo/NCIT_C61574,ncit,NCIT,NCIT_C61574,,Malignant Uterine Corpus Neoplasm,NCIT:C61574,class
http://purl.obolibrary.org/obo/NCIT_C126498,ncit,NCIT,NCIT_C126498,,Malignant Uterine Ligament Neoplasm,NCIT:C126498,class
http://purl.obolibrary.org/obo/NCIT_C3552,ncit,NCIT,NCIT_C3552,,Malignant Uterine Neoplasm,NCIT:C3552,class
http://purl.obolibrary.org/obo/NCIT_C6105,ncit,NCIT,NCIT_C6105,,Malignant Uveal Neoplasm,NCIT:C6105,class
http://purl.obolibrary.org/obo/NCIT_C35177,ncit,NCIT,NCIT_C35177,,Malignant Uvula Neoplasm,NCIT:C35177,class
http://purl.obolibrary.org/obo/NCIT_C40276,ncit,NCIT,NCIT_C40276,,Malignant Vaginal Mixed Epithelial and Mesenchymal Neoplasm,NCIT:C40276,class
http://purl.obolibrary.org/obo/NCIT_C40279,ncit,NCIT,NCIT_C40279,,Malignant Vaginal Mixed Tumor Resembling Synovial Sarcoma,NCIT:C40279,class
http://purl.obolibrary.org/obo/NCIT_C7410,ncit,NCIT,NCIT_C7410,,Malignant Vaginal Neoplasm,NCIT:C7410,class
http://purl.obolibrary.org/obo/NCIT_C7390,ncit,NCIT,NCIT_C7390,,Malignant Vascular Neoplasm,NCIT:C7390,class
http://purl.obolibrary.org/obo/NCIT_C4539,ncit,NCIT,NCIT_C4539,,Malignant Vestibulocochlear Nerve Neoplasm,NCIT:C4539,class
http://purl.obolibrary.org/obo/NCIT_C65189,ncit,NCIT,NCIT_C65189,,Malignant Vipoma,NCIT:C65189,class
http://purl.obolibrary.org/obo/NCIT_C175221,ncit,NCIT,NCIT_C175221,,Malignant Visual Pathway Neoplasm,NCIT:C175221,class
http://purl.obolibrary.org/obo/NCIT_C7502,ncit,NCIT,NCIT_C7502,,Malignant Vulvar Neoplasm,NCIT:C7502,class
http://purl.obolibrary.org/obo/NCIT_C128165,ncit,NCIT,NCIT_C128165,,Malignant Vulvar Phyllodes Tumor,NCIT:C128165,class
http://purl.obolibrary.org/obo/NCIT_C40304,ncit,NCIT,NCIT_C40304,,Malignant Vulvar Sweat Gland Neoplasm,NCIT:C40304,class
http://purl.obolibrary.org/obo/NCIT_C121181,ncit,NCIT,NCIT_C121181,,Mammary-Type Myofibroblastoma,NCIT:C121181,class
http://purl.obolibrary.org/obo/NCIT_C45928,ncit,NCIT,NCIT_C45928,,Mammosomatotroph Pituitary Neuroendocrine Tumor,NCIT:C45928,class
http://purl.obolibrary.org/obo/NCIT_C214896,ncit,NCIT,NCIT_C214896,,Mandible Sarcoma,NCIT:C214896,class
http://purl.obolibrary.org/obo/NCIT_C141257,ncit,NCIT,NCIT_C141257,,Mantle Cell Lymphoma by Ann Arbor Stage,NCIT:C141257,class
http://purl.obolibrary.org/obo/NCIT_C199482,ncit,NCIT,NCIT_C199482,,Mantle Cell Lymphoma with CCND2 Rearrangement,NCIT:C199482,class
http://purl.obolibrary.org/obo/NCIT_C199483,ncit,NCIT,NCIT_C199483,,Mantle Cell Lymphoma with CCND3 Rearrangement,NCIT:C199483,class
http://purl.obolibrary.org/obo/NCIT_C4337,ncit,NCIT,NCIT_C4337,,Mantle Cell Lymphoma,NCIT:C4337,class
http://purl.obolibrary.org/obo/NCIT_C141258,ncit,NCIT,NCIT_C141258,,Marginal Zone Lymphoma by Ann Arbor Stage,NCIT:C141258,class
http://purl.obolibrary.org/obo/NCIT_C4341,ncit,NCIT,NCIT_C4341,,Marginal Zone Lymphoma,NCIT:C4341,class
http://purl.obolibrary.org/obo/NCIT_C112007,ncit,NCIT,NCIT_C112007,,Masaoka-Koga Stage I,NCIT:C112007,class
http://purl.obolibrary.org/obo/NCIT_C112008,ncit,NCIT,NCIT_C112008,,Masaoka-Koga Stage IIa,NCIT:C112008,class
http://purl.obolibrary.org/obo/NCIT_C112009,ncit,NCIT,NCIT_C112009,,Masaoka-Koga Stage IIb,NCIT:C112009,class
http://purl.obolibrary.org/obo/NCIT_C115033,ncit,NCIT,NCIT_C115033,,Masaoka-Koga Stage II,NCIT:C115033,class
http://purl.obolibrary.org/obo/NCIT_C112010,ncit,NCIT,NCIT_C112010,,Masaoka-Koga Stage III,NCIT:C112010,class
http://purl.obolibrary.org/obo/NCIT_C112011,ncit,NCIT,NCIT_C112011,,Masaoka-Koga Stage IVa,NCIT:C112011,class
http://purl.obolibrary.org/obo/NCIT_C112012,ncit,NCIT,NCIT_C112012,,Masaoka-Koga Stage IVb,NCIT:C112012,class
http://purl.obolibrary.org/obo/NCIT_C115034,ncit,NCIT,NCIT_C115034,,Masaoka-Koga Stage IV,NCIT:C115034,class
http://purl.obolibrary.org/obo/NCIT_C188031,ncit,NCIT,NCIT_C188031,,Mast Cell Leukemia with an Associated Myeloid Neoplasm,NCIT:C188031,class
http://purl.obolibrary.org/obo/NCIT_C3169,ncit,NCIT,NCIT_C3169,,Mast Cell Leukemia,NCIT:C3169,class
http://purl.obolibrary.org/obo/NCIT_C9295,ncit,NCIT,NCIT_C9295,,Mast Cell Neoplasm,NCIT:C9295,class
http://purl.obolibrary.org/obo/NCIT_C9348,ncit,NCIT,NCIT_C9348,,Mast Cell Sarcoma,NCIT:C9348,class
http://purl.obolibrary.org/obo/NCIT_C3217,ncit,NCIT,NCIT_C3217,,Mastocytoma of the Skin,NCIT:C3217,class
http://purl.obolibrary.org/obo/NCIT_C9303,ncit,NCIT,NCIT_C9303,,Mastocytoma,NCIT:C9303,class
http://purl.obolibrary.org/obo/NCIT_C84269,ncit,NCIT,NCIT_C84269,,Mastocytosis,NCIT:C84269,class
http://purl.obolibrary.org/obo/NCIT_C27910,ncit,NCIT,NCIT_C27910,,Mature B-Cell Neoplasm,NCIT:C27910,class
http://purl.obolibrary.org/obo/NCIT_C7056,ncit,NCIT,NCIT_C7056,,Mature B-Cell Non-Hodgkin Lymphoma,NCIT:C7056,class
